,P5u,P5d,P6u,P6d,P7u,P7d,P8u,P8d
Delta5,171.67163922942396,-631.222397962457,-2.615456151615625,-31.191596586822357,-56.76902343728951,40.22809447556153,27.808447857950114,-25.208909719979467
Delta6,8.778026281177631,-32.87623411727125,176.0880487231171,-220.7741934236731,14.192495766098823,0.5128259056403905,9.047374848715428,-7.005707179668086
Delta7,16.5001498737265,-74.31146314523129,13.195107171935838,69.70975204956441,183.51522119814234,-229.3213467668682,-38.00587925697663,-61.66758895182678
Delta8,-30.810077444591855,-0.9933206134737915,-13.739257638230029,-5.694743158512594,-1.2013634056060596,-16.686776146344506,209.1696691373235,-220.03486026023998
