theta,error_rad
theta5u,0.3456843143414474
theta5d,-0.11991828223616086
theta6u,0.6169374035809216
theta6d,0.4636742562017808
theta7u,-0.22311034405535946
theta7d,-0.34255537348884424
theta8u,2.5030944678221765
theta8d,2.1965163790513103
