heater,power_w
5u,0.035111323655359836
5d,0.039954334163316986
6u,0.05202879890112739
6d,0.038862795301777615
7u,0.037083780248518876
7d,0.04487454651618986
8u,0.012442513250982877
8d,0.02770222953886814
