heater,power_w
5u,0.03399429103567031
5d,0.038065499932185325
6u,0.03801891707280445
6d,0.035369383447896266
7u,0.03302123007553727
7d,0.03896942772226582
8u,0.027281498309562273
8d,0.036425799730247704
