theta,value_rad
theta5u,0.8122687877426027
theta5d,0.04292919664926442
theta6u,0.24672064719237508
theta6d,0.039300090504344354
theta7u,1.3327837882196363
theta7d,0.2336233795997824
theta8u,-2.0248702894357744
theta8d,0.6999059773021696
