theta,error_rad
theta5u,0.3812814899698207
theta5d,-0.20233115413443015
theta6u,-0.6568383980633516
theta6d,1.0764526917884432
theta7u,-0.09745758926730996
theta7d,-0.49370983955820824
theta8u,-1.0149541725353117
theta8d,-0.6083324882506704
