heater,power_w
5u,0.03392180710224214
5d,0.038620311567015814
6u,0.04001891707280445
6d,0.03573374816096455
7u,0.0333326604695127
7d,0.039939306199782684
8u,0.025793539199752937
8d,0.035334019190428834
