theta,error_rad
theta5u,-0.6209776445096509
theta5d,1.0662781139361321
theta6u,0.6743196108594773
theta6d,-0.3409891697590939
theta7u,0.39370626601376824
theta7d,-0.3150188146154669
theta8u,-1.5756654510427133
theta8d,-1.139111884162804
