theta,error_rad
theta5u,-0.8571043932169
theta5d,0.15855602428329174
theta6u,0.6246636966251753
theta6d,-0.3383725047005215
theta7u,0.7684793696304677
theta7d,0.5304267679660652
theta8u,-1.1197904980726072
theta8d,-0.6965067539504037
