heater,power_w
5u,0.03576360403426679
5d,0.03851114641875394
6u,0.03884347357641793
6d,0.038141546966757645
7u,0.03416579362620026
7d,0.041660428730490716
8u,0.022644145063545996
8d,0.03314133513253192
