heater,P_current_w,delta_P_raw_w,delta_P_applied_w,P_next_w,R_ohm,port,V_next_v,clipped,warning
5u,0.035180241753720295,-0.00023351457033074453,-6.0063077033066514e-05,0.03512017867668723,512.0640000350635,11,4.240728613709041,False,
5d,0.039042874584178724,0.0014181841242600919,0.00036477596315234034,0.039407650547331065,509.8400242919656,7,4.482365169454689,False,
6u,0.04053258095566068,0.007775644601164795,0.0020000000000000018,0.04253258095566068,514.1361980539365,12,4.67627410081623,False,
6d,0.03804261947034181,0.0016029386132838056,0.00041229729379443913,0.038454916764136246,514.6538964400621,8,4.448704614822272,False,
7u,0.03524099086131833,0.0015879474502493213,0.0004084413657515773,0.035649432227069906,511.3774400151507,13,4.269697341764709,False,
7d,0.04194893282911848,0.0019343237588264467,0.0004975339944257931,0.04244646682354427,511.5557342129538,9,4.659799727527351,False,
8u,0.02110477645527818,-0.003811149217855994,-0.000980278655556114,0.020124497799722064,514.1317715531885,14,3.216619919323598,False,
8d,0.032221810321236596,-0.0022938820904273155,-0.0005900172160861611,0.031631793105150435,513.6152391977142,10,4.030703534366482,False,
