theta,error_rad
theta5u,0.34104068777326724
theta5d,-0.1391992519585834
theta6u,-0.3987505459230052
theta6d,1.1705087019795375
theta7u,-0.1333103037289476
theta7d,-0.4111269810705034
theta8u,-0.8390618656646414
theta8d,-0.45116618088054583
