heater,power_w
5u,0.03462838558619345
5d,0.03874737457314102
6u,0.040451509711678484
6d,0.036660154755394574
7u,0.03368566305291235
7d,0.04086800138701069
8u,0.024187553074716234
8d,0.0341735475860955
