theta,error_rad
theta5u,-0.3394504231097457
theta5d,0.5803241576123193
theta6u,0.3674573046938514
theta6d,-0.3804382413406282
theta7u,-0.6714186340225057
theta7d,-1.3196357515204618
theta8u,-0.9815888221284474
theta8d,-0.5771519429802634
