theta,error_rad
theta5u,0.23492876345399516
theta5d,-0.04292919664926442
theta6u,0.8004769040042228
theta6d,-0.039300090504344354
theta7u,-0.28558623702303887
theta7d,-0.2336233795997824
theta8u,-1.1167223641540183
theta8d,-0.6999059773021696
