heater,power_w
5u,0.034758120191295996
5d,0.03977527410117994
6u,0.0444546745044528
6d,0.038510355390088354
7u,0.03595000857645086
7d,0.04295750285426083
8u,0.01863830121262206
8d,0.030694795385950886
