heater,power_w
5u,0.03467624428456539
5d,0.039872906944362914
6u,0.05081322429270033
6d,0.03955697322913185
7u,0.036799559670326894
7d,0.04464415701166507
8u,0.007828498338387183
8d,0.025120693631639587
