theta,value_rad
theta5u,0.7061568634233302
theta5d,0.1391992519585834
theta6u,1.445948097119603
theta6d,-1.170508701979538
theta7u,1.180507854925545
theta7d,0.4111269810705034
theta8u,-2.302530787925152
theta8d,0.4511661808805458
