theta,value_rad
theta5u,0.7128761137999606
theta5d,0.12827652638405374
theta6u,-1.5730557550731041
theta6d,1.5507896708850981
theta7u,1.1984842221564591
theta7d,0.41866935640895164
theta8u,-2.1024930320631086
theta8d,0.6216380756872892
