theta,error_rad
theta5u,0.09099360664772549
theta5d,0.08192978141720308
theta6u,-0.05726841366461155
theta6d,0.27819617014997133
theta7u,-0.18775822478962478
theta7d,-0.3648043636616225
theta8u,-1.085676245330255
theta8d,-0.674519706047155
