theta,value_rad
theta5u,1.9043019444134976
theta5d,-0.1585560242832917
theta6u,0.4225338545714225
theta6d,0.3383725047005215
theta7u,0.2787181815661297
theta7d,-0.5304267679660652
theta8u,-2.021802155517186
theta8d,0.6965067539504037
