theta,value_rad
theta5u,1.9043019444134979
theta5d,-0.15855602428329174
theta6u,0.42253385457142256
theta6d,0.3383725047005215
theta7u,0.2787181815661297
theta7d,-0.5304267679660652
theta8u,-2.021802155517186
theta8d,0.6965067539504037
