theta,value_rad
theta5u,1.3866479743063436
theta5d,-0.5803241576123193
theta6u,0.679740246502746
theta6d,0.3804382413406282
theta7u,1.718616185219103
theta7d,1.3196357515204618
theta8u,-2.1600038314613457
theta8d,0.5771519429802634
