theta,error_rad
theta5u,0.3934389067855024
theta5d,0.16131991590561556
theta6u,0.942265462613384
theta6d,-0.07038501168600364
theta7u,0.14720124632165454
theta7d,0.4908577089474986
theta8u,-2.007116855305682
theta8d,-1.5606628403911915
