heater,power_w
5u,0.035827123413362166
5d,0.03978177376561888
6u,0.05030773318862779
6d,0.04029183006526333
7u,0.037045769030449587
7d,0.04538771860032746
8u,0.009755013705669882
8d,0.02619473338329532
