theta,value_rad
theta5u,0.9562039445488719
theta5d,-0.08192978141720308
theta6u,1.1044659648612094
theta6d,-0.27819617014997133
theta7u,1.2349557759862226
theta7d,0.3648043636616225
theta8u,-2.055916408259538
theta8d,0.674519706047155
