heater,power_w
5u,0.03512017867668723
5d,0.039407650547331065
6u,0.04253258095566068
6d,0.038454916764136246
7u,0.035649432227069906
7d,0.04244646682354427
8u,0.020124497799722064
8d,0.031631793105150435
