theta,value_rad
theta5u,0.677248434014663
theta5d,0.1947271297790624
theta6u,0.4570698985671764
theta6d,0.374794970710163
theta7u,0.6955931328406613
theta7d,-0.0322827750706538
theta8u,-1.923514043450531
theta8d,0.7900806542035661
