theta,value_rad
theta5u,0.8135112621714224
theta5d,-0.19041558321641
theta6u,0.8754248416361059
theta6d,-0.5959095476271767
theta7u,0.8167529824737647
theta7d,-0.0407238709952793
theta8u,-1.4399937778712597
theta8d,1.2695472270362764
