heater,P_current_w,delta_P_raw_w,delta_P_applied_w,P_next_w,R_ohm,port,V_next_v,clipped,warning
5u,0.0347558967673358,0.001282723919376144,0.000384817175812846,0.035140713943148646,512.0640000350635,11,4.241968239604892,False,
5d,0.03994524890687249,-0.0006287100634884179,-0.00018861301904652544,0.039756635887825964,509.8400242919656,7,4.502168833664062,False,
6u,0.046243580131455055,0.003454649493319809,0.0010363948479959403,0.047279974979450995,514.1361980539365,12,4.930349539334932,False,
6d,0.038863615127509195,-0.0014653757272469852,-0.00043961271817409553,0.0384240024093351,514.6538964400621,8,4.4469160726043215,False,
7u,0.03608822731990542,0.0014800083691170812,0.0004440025107351267,0.03653222983064055,511.3774400151507,13,4.322239948086882,False,
7d,0.04350070413844362,0.0012102554187777535,0.00036307662563332677,0.043863780764076946,511.5557342129538,9,4.736957734044439,False,
8u,0.01726342916414224,-0.0042002649160592055,-0.0012600794748177623,0.016003349689324476,514.1317715531885,14,2.8684195171832103,False,
8d,0.029804962373562238,-0.002502144666386722,-0.0007506433999160157,0.029054318973646222,513.6152391977142,10,3.862996374496874,False,
