theta,error_rad
theta5u,-0.10374322031837746
theta5d,0.3134803499431911
theta6u,0.9978396911066589
theta6d,0.23970041379229157
theta7u,-0.04079092909735049
theta7d,-0.1857487851634776
theta8u,-1.2917870465758625
theta8d,-0.8660941354902345
