theta,value_rad
theta5u,0.6537586444110954
theta5d,-0.16131991590561556
theta6u,0.1049320885832139
theta6d,0.07038501168600364
theta7u,0.8999963048749433
theta7d,-0.4908577089474986
theta8u,-1.1344757982841105
theta8d,1.5606628403911915
