heater,P_current_w,delta_P_raw_w,delta_P_applied_w,P_next_w,R_ohm,port,V_next_v,clipped,warning
5u,0.03392180710224214,0.00235526161317105,0.0007065784839513159,0.03462838558619345,512.0640000350635,11,4.21093215785089,False,
5d,0.038620311567015814,0.00042354335375068545,0.00012706300612520816,0.03874737457314102,509.8400242919656,7,4.444655486493875,False,
6u,0.04001891707280445,0.0014419754629134407,0.00043259263887403254,0.040451509711678484,514.1361980539365,12,4.560436975631202,False,
6d,0.03573374816096455,0.0030880219814334213,0.0009264065944300237,0.036660154755394574,514.6538964400621,8,4.343649558718968,False,
7u,0.0333326604695127,0.0011766752779988378,0.00035300258339965307,0.03368566305291235,511.3774400151507,13,4.150432283173798,False,
7d,0.039939306199782684,0.003095650624093349,0.0009286951872280041,0.04086800138701069,511.5557342129538,9,4.572336432869772,False,
8u,0.025793539199752937,-0.0053532870834556824,-0.0016059861250367034,0.024187553074716234,514.1317715531885,14,3.5264131226843842,False,
8d,0.035334019190428834,-0.0038682386811111167,-0.0011604716043333366,0.0341735475860955,513.6152391977142,10,4.189517253534936,False,
