mzi_id,arm_index,arm_name,port,scan_stage,target_power_w,voltage_v,optical_power_uW,current_mA,measured_power_w
21,1,lower,23,coarse,0.000000000000,0.000,127.287200000000,4.803533995726,0.000000000000
21,1,lower,23,coarse,0.001000000000,0.720,128.277300000000,1.383083793847,0.000995820332
21,1,lower,23,coarse,0.002000000000,1.019,139.067400000000,1.968979091585,0.002006389694
21,1,lower,23,coarse,0.003000000000,1.248,148.626000000000,2.414128591543,0.003012832482
21,1,lower,23,coarse,0.004000000000,1.441,156.553000000000,2.787268613566,0.004016454072
21,1,lower,23,coarse,0.005000000000,1.611,161.923500000000,3.117857580446,0.005022868562
21,1,lower,23,coarse,0.006000000000,1.765,165.174700000000,3.412441808359,0.006022959792
21,1,lower,23,coarse,0.007000000000,1.906,165.471000000000,3.684113929656,0.007021921150
21,1,lower,23,coarse,0.008000000000,2.038,163.014900000000,3.936147102426,0.008021867795
21,1,lower,23,coarse,0.009000000000,2.161,157.735500000000,4.168541326669,0.009008217807
21,1,lower,23,coarse,0.010000000000,2.278,149.752200000000,4.387842918560,0.009995506168
21,1,lower,23,coarse,0.011000000000,2.389,139.337100000000,4.597325036187,0.010983009511
21,1,lower,23,coarse,0.012000000000,2.496,127.260800000000,4.796987679550,0.011973281248
21,1,lower,23,coarse,0.013000000000,2.598,114.157200000000,4.990104006737,0.012964290210
21,1,lower,23,coarse,0.014000000000,2.696,100.641000000000,5.170127701573,0.013938664283
21,1,lower,23,coarse,0.015000000000,2.790,86.746050000000,5.343605080233,0.014908658174
21,1,lower,23,coarse,0.016000000000,2.882,72.565950000000,5.513809300805,0.015890798405
21,1,lower,23,coarse,0.017000000000,2.970,58.970770000000,5.677467205201,0.016862077599
21,1,lower,23,coarse,0.018000000000,3.057,45.910720000000,5.834578793421,0.017836307371
21,1,lower,23,coarse,0.019000000000,3.140,34.259480000000,5.985144065466,0.018793352366
21,1,lower,23,coarse,0.020000000000,3.222,23.407540000000,6.135709337510,0.019769255485
21,1,lower,23,coarse,0.021000000000,3.301,14.269710000000,6.279728293378,0.020729383096
21,1,lower,23,coarse,0.022000000000,3.379,7.020122000000,6.420474091159,0.021694781954
21,1,lower,23,coarse,0.023000000000,3.455,2.201362000000,6.554673572764,0.022646397194
21,1,lower,23,fine,0.023277000000,3.476,1.335600000000,6.593951469819,0.022920575309
21,1,lower,23,fine,0.023377000000,3.483,1.092045000000,6.607044102171,0.023012334608
21,1,lower,23,fine,0.023477000000,3.491,0.842131200000,6.623409892610,0.023122323935
