mzi_id,arm_index,arm_name,port,scan_stage,target_power_w,voltage_v,optical_power_uW,current_mA,measured_power_w
6,1,lower,8,coarse,0.000000000000,0.000,156.430700000000,-0.031439824918,-0.000000000000
6,1,lower,8,coarse,0.001000000000,0.717,155.692800000000,1.388633789789,0.000995650427
6,1,lower,8,coarse,0.002000000000,1.015,152.345000000000,1.977802245615,0.002007469279
6,1,lower,8,coarse,0.003000000000,1.243,146.472300000000,2.422951745573,0.003011729020
6,1,lower,8,coarse,0.004000000000,1.435,138.593300000000,2.799364925684,0.004017088668
6,1,lower,8,coarse,0.005000000000,1.604,128.737600000000,3.129953892564,0.005020446044
6,1,lower,8,coarse,0.006000000000,1.757,116.679400000000,3.424538120477,0.006016913478
6,1,lower,8,coarse,0.007000000000,1.898,103.206900000000,3.696210241774,0.007015407039
6,1,lower,8,coarse,0.008000000000,2.029,88.878340000000,3.951516572632,0.008017627126
6,1,lower,8,coarse,0.009000000000,2.152,73.788090000000,4.183910796875,0.009003776035
6,1,lower,8,coarse,0.010000000000,2.269,59.159330000000,4.409758704941,0.010005742502
6,1,lower,8,coarse,0.011000000000,2.379,45.040070000000,4.615967664480,0.010981387074
6,1,lower,8,coarse,0.012000000000,2.485,32.242950000000,4.815630307844,0.011966841315
6,1,lower,8,coarse,0.013000000000,2.587,21.396010000000,5.008746635031,0.012957627545
6,1,lower,8,coarse,0.014000000000,2.684,12.812470000000,5.188770329867,0.013926659565
6,1,lower,8,coarse,0.015000000000,2.778,6.414500000000,5.365520866615,0.014905416967
6,1,lower,8,coarse,0.016000000000,2.870,2.442939000000,5.535725087186,0.015887531000
6,1,lower,8,coarse,0.017000000000,2.958,0.995167500000,5.699382991583,0.016858774889
6,1,lower,8,coarse,0.018000000000,3.044,1.991131000000,5.859767737891,0.017837132994
6,1,lower,8,coarse,0.019000000000,3.127,5.308273000000,6.010333009935,0.018794311322
6,1,lower,8,coarse,0.020000000000,3.208,10.886250000000,6.160898281980,0.019764161689
6,1,lower,8,coarse,0.021000000000,3.288,18.725770000000,6.304917237848,0.020730567878
6,1,lower,8,coarse,0.022000000000,3.365,28.370290000000,6.445663035629,0.021689656115
6,1,lower,8,coarse,0.023000000000,3.440,39.700310000000,6.579862517234,0.022634727059
6,1,lower,8,coarse,0.024000000000,3.514,52.394070000000,6.714061998838,0.023593213864
6,1,lower,8,fine,0.024865000000,3.577,64.353480000000,6.828622531916,0.024425982797
6,1,lower,8,fine,0.024965000000,3.584,65.716220000000,6.841715164267,0.024520707149
6,1,lower,8,coarse,0.025000000000,3.587,66.427530000000,6.844988322355,0.024552973112
6,1,lower,8,fine,0.025065000000,3.592,67.440700000000,6.854807796619,0.024622469605
6,1,lower,8,fine,0.025165000000,3.599,68.745500000000,6.867900428971,0.024717573644
6,1,lower,8,fine,0.025265000000,3.606,68.735110000000,6.867900428971,0.024765648947
6,1,lower,8,fine,0.025365000000,3.613,71.523380000000,6.890812535586,0.024896505691
6,1,lower,8,fine,0.025465000000,3.620,73.056450000000,6.903905167938,0.024992136708
6,1,lower,8,fine,0.025565000000,3.627,74.347520000000,6.916997800290,0.025087951022
6,1,lower,8,fine,0.025665000000,3.634,75.903250000000,6.930090432641,0.025183948632
6,1,lower,8,fine,0.025765000000,3.641,77.275280000000,6.943183064993,0.025280129540
