mzi_id,arm_index,arm_name,port,scan_stage,target_power_w,voltage_v,optical_power_uW,current_mA,measured_power_w
6,0,upper,12,coarse,0.000000000000,0.000,156.349100000000,-0.029436921742,-0.000000000000
6,0,upper,12,coarse,0.001000000000,0.717,154.970500000000,1.390259300287,0.000996815918
6,0,upper,12,coarse,0.002000000000,1.014,150.815200000000,1.976154598025,0.002003820762
6,0,upper,12,coarse,0.003000000000,1.242,144.406800000000,2.424577256070,0.003011324952
6,0,upper,12,coarse,0.004000000000,1.434,135.543200000000,2.800990436181,0.004016620285
6,0,upper,12,coarse,0.005000000000,1.603,125.157700000000,3.131579403061,0.005019921783
6,0,upper,12,coarse,0.006000000000,1.756,112.872300000000,3.426163630974,0.006016343336
6,0,upper,12,coarse,0.007000000000,1.897,99.177550000000,3.701108910360,0.007021003603
6,0,upper,12,coarse,0.008000000000,2.028,84.646000000000,3.949868925042,0.008010334180
6,0,upper,12,coarse,0.009000000000,2.151,69.667320000000,4.185536307372,0.009003088597
6,0,upper,12,coarse,0.010000000000,2.267,54.961930000000,4.408111057351,0.009993187767
6,0,upper,12,coarse,0.011000000000,2.378,41.090600000000,4.617593174978,0.010980636570
6,0,upper,12,coarse,0.012000000000,2.484,28.672160000000,4.820528976429,0.011974193977
6,0,upper,12,coarse,0.013000000000,2.585,18.294630000000,5.010372145528,0.012951811996
6,0,upper,12,coarse,0.014000000000,2.683,10.022440000000,5.193668998452,0.013934613923
6,0,upper,12,coarse,0.015000000000,2.777,4.317099000000,5.367146377112,0.014904565489
6,0,upper,12,coarse,0.016000000000,2.868,1.150547000000,5.537350597684,0.015881121514
6,0,upper,12,coarse,0.017000000000,2.956,0.480675600000,5.701008502080,0.016852181132
6,0,upper,12,coarse,0.018000000000,3.042,2.231207000000,5.861393248388,0.017830358262
6,0,upper,12,coarse,0.019000000000,3.125,6.260504000000,6.011958520433,0.018787370376
6,0,upper,12,coarse,0.020000000000,3.207,12.561350000000,6.162523792477,0.019763213802
6,0,upper,12,coarse,0.021000000000,3.286,20.820190000000,6.306542748346,0.020723299471
6,0,upper,12,coarse,0.022000000000,3.363,30.986580000000,6.447288546126,0.021682231381
6,0,upper,12,coarse,0.023000000000,3.439,42.905500000000,6.584761185819,0.022644993718
6,0,upper,12,coarse,0.024000000000,3.513,55.974350000000,6.718960667424,0.023603708825
6,0,upper,12,fine,0.024577000000,3.555,64.141980000000,6.797516461534,0.024165171021
6,0,upper,12,fine,0.024677000000,3.562,65.634220000000,6.807335935798,0.024247730603
6,0,upper,12,fine,0.024777000000,3.569,66.999770000000,6.820428568149,0.024342109560
6,0,upper,12,fine,0.024877000000,3.576,68.390640000000,6.833521200501,0.024436671813
6,0,upper,12,fine,0.024977000000,3.584,70.109880000000,6.846613832853,0.024538263977
6,0,upper,12,coarse,0.025000000000,3.585,70.240650000000,6.849886990941,0.024556844863
6,0,upper,12,fine,0.025077000000,3.591,71.459580000000,6.859706465204,0.024633205917
6,0,upper,12,fine,0.025177000000,3.598,72.689060000000,6.872799097556,0.024728331153
6,0,upper,12,fine,0.025277000000,3.605,74.238860000000,6.885891729908,0.024823639686
6,0,upper,12,fine,0.025377000000,3.612,75.726710000000,6.898984362259,0.024919131516
6,0,upper,12,fine,0.025477000000,3.619,77.173010000000,6.912076994611,0.025014806643
6,0,upper,12,fine,0.025577000000,3.626,78.603570000000,6.925169626963,0.025110665067
6,0,upper,12,fine,0.025677000000,3.633,80.044310000000,6.934989101227,0.025194815405
6,0,upper,12,fine,0.025777000000,3.640,81.498660000000,6.948081733578,0.025291017510
6,0,upper,12,fine,0.025877000000,3.648,83.121770000000,6.961174365930,0.025394364087
6,0,upper,12,fine,0.025977000000,3.655,84.669430000000,6.974266998282,0.025490945879
6,0,upper,12,coarse,0.026000000000,3.656,84.925580000000,6.977540156370,0.025509886812
6,0,upper,12,fine,0.026077000000,3.662,86.107870000000,6.987359630633,0.025587710967
6,0,upper,12,fine,0.026177000000,3.669,87.534120000000,7.000452262985,0.025684659353
6,0,upper,12,fine,0.026277000000,3.676,88.973880000000,7.013544895337,0.025781791035
6,0,upper,12,fine,0.026377000000,3.683,90.558340000000,7.023364369600,0.025867050973
6,0,upper,12,fine,0.026477000000,3.690,91.918950000000,7.036457001952,0.025964526337
6,0,upper,12,fine,0.026577000000,3.697,93.510040000000,7.049549634304,0.026062184998
6,0,upper,12,coarse,0.027000000000,3.726,99.360530000000,7.101920163711,0.026461754530
6,0,upper,12,coarse,0.028000000000,3.794,113.058900000000,7.219753854876,0.027391746125
6,0,upper,12,coarse,0.029000000000,3.861,125.513300000000,7.340860704129,0.028343063179
6,0,upper,12,coarse,0.030000000000,3.927,136.324600000000,7.458694395294,0.029290292890
6,0,upper,12,coarse,0.031000000000,3.992,144.379700000000,7.573254928371,0.030232433674
6,0,upper,12,coarse,0.032000000000,4.056,150.164600000000,7.684542303361,0.031168503582
6,0,upper,12,coarse,0.033000000000,4.119,153.546200000000,7.795829678350,0.032111022445
6,0,upper,12,fine,0.033201000000,4.132,153.626500000000,7.818741784965,0.032307041055
6,0,upper,12,fine,0.033301000000,4.138,154.018000000000,7.828561259229,0.032394586491
6,0,upper,12,fine,0.033401000000,4.144,153.837800000000,7.838380733493,0.032482249760
6,0,upper,12,fine,0.033501000000,4.150,154.184400000000,7.848200207757,0.032570030862
6,0,upper,12,fine,0.033601000000,4.156,154.234700000000,7.861292840108,0.032671533043
6,0,upper,12,fine,0.033701000000,4.163,154.048900000000,7.871112314372,0.032767440565
6,0,upper,12,fine,0.033801000000,4.169,154.154500000000,7.880931788636,0.032855604627
6,0,upper,12,fine,0.033901000000,4.175,154.261500000000,7.894024420988,0.032957551958
6,0,upper,12,coarse,0.034000000000,4.181,154.100000000000,7.903843895251,0.033045971326
6,0,upper,12,fine,0.034001000000,4.181,154.102000000000,7.903843895251,0.033045971326
6,0,upper,12,fine,0.034101000000,4.187,153.816500000000,7.913663369515,0.033134508528
6,0,upper,12,fine,0.034201000000,4.193,153.775300000000,7.923482843779,0.033223163564
6,0,upper,12,fine,0.034301000000,4.199,153.884200000000,7.933302318043,0.033311936433
6,0,upper,12,fine,0.034401000000,4.206,153.736300000000,7.946394950394,0.033422537161
6,0,upper,12,fine,0.034501000000,4.212,153.141300000000,7.956214424658,0.033511575157
6,0,upper,12,fine,0.034601000000,4.218,153.105100000000,7.966033898922,0.033600730986
6,0,upper,12,fine,0.034701000000,4.224,152.715600000000,7.979126531274,0.033703830468
6,0,upper,12,fine,0.034801000000,4.230,152.215200000000,7.988946005537,0.033793241603
6,0,upper,12,fine,0.034901000000,4.236,152.010000000000,7.998765479801,0.033882770572
6,0,upper,12,coarse,0.035000000000,4.242,151.635400000000,8.008584954065,0.033972417375
6,0,upper,12,fine,0.035001000000,4.242,151.745900000000,8.008584954065,0.033972417375
6,0,upper,12,fine,0.035101000000,4.248,151.803800000000,8.018404428329,0.034062182012
6,0,upper,12,fine,0.035201000000,4.254,151.527000000000,8.031497060680,0.034165988496
6,0,upper,12,coarse,0.036000000000,4.302,147.881000000000,8.113326012878,0.034903528507
6,0,upper,12,coarse,0.037000000000,4.362,140.946300000000,8.214793913604,0.035832931051
6,0,upper,12,coarse,0.038000000000,4.420,132.429900000000,8.316261814330,0.036757877219
6,0,upper,12,coarse,0.039000000000,4.478,121.992700000000,8.414456556967,0.037679936462
6,0,upper,12,coarse,0.040000000000,4.535,110.192400000000,8.512651299605,0.038604873644
6,0,upper,12,coarse,0.041000000000,4.591,97.157460000000,8.607572884155,0.039517367111
6,0,upper,12,coarse,0.042000000000,4.647,83.599820000000,8.705767626792,0.040455702162
6,0,upper,12,coarse,0.043000000000,4.702,70.182580000000,8.797416053254,0.041365450282
6,0,upper,12,coarse,0.044000000000,4.756,57.355630000000,8.889064479716,0.042276390666
6,0,upper,12,coarse,0.045000000000,4.810,44.790410000000,8.980712906178,0.043197229079
6,0,upper,12,coarse,0.046000000000,4.863,33.490580000000,9.069088174552,0.044102975793
