mzi_id,arm_index,arm_name,port,scan_stage,target_power_w,voltage_v,optical_power_uW,current_mA,measured_power_w
29,0,upper,33,coarse,0.000000000000,0.000,131.808300000000,-0.023618032894,-0.000000000000
29,0,upper,33,coarse,0.001000000000,0.716,121.725100000000,1.391254525449,0.000996138240
29,0,upper,33,coarse,0.002000000000,1.013,108.872100000000,1.980422981275,0.002006168480
29,0,upper,33,coarse,0.003000000000,1.241,95.057010000000,2.428845639321,0.003014197438
29,0,upper,33,coarse,0.004000000000,1.433,80.353430000000,2.801985661344,0.004015245453
29,0,upper,33,coarse,0.005000000000,1.602,65.803210000000,3.132574628224,0.005018384554
29,0,upper,33,coarse,0.006000000000,1.755,51.485000000000,3.430432014225,0.006020408185
29,0,upper,33,coarse,0.007000000000,1.895,38.177450000000,3.702104135522,0.007015487337
29,0,upper,33,coarse,0.008000000000,2.026,26.181920000000,3.954137308292,0.008011082187
29,0,upper,33,coarse,0.009000000000,2.149,16.137270000000,4.189804690623,0.009003890280
29,0,upper,33,coarse,0.010000000000,2.266,8.258299000000,4.412379440601,0.009998451812
29,0,upper,33,coarse,0.011000000000,2.376,2.978849000000,4.621861558228,0.010981543062
29,0,upper,33,coarse,0.012000000000,2.482,0.311932800000,4.821524201592,0.011967023068
29,0,upper,33,coarse,0.013000000000,2.583,0.391832700000,5.014640528779,0.012952816486
29,0,upper,33,coarse,0.014000000000,2.681,3.183991000000,5.197937381703,0.013935670120
29,0,upper,33,coarse,0.015000000000,2.775,8.564879000000,5.371414760362,0.014905675960
29,0,upper,33,coarse,0.016000000000,2.866,16.304040000000,5.541618980934,0.015882279999
29,0,upper,33,coarse,0.017000000000,2.954,26.221610000000,5.705276885330,0.016853387919
29,0,upper,33,coarse,0.018000000000,3.040,37.880500000000,5.865661631639,0.017831611360
29,0,upper,33,coarse,0.019000000000,3.123,51.014960000000,6.016226903683,0.018788676620
29,0,upper,33,coarse,0.020000000000,3.204,64.976060000000,6.166792175727,0.019758402131
29,0,upper,33,coarse,0.021000000000,3.283,79.482230000000,6.310811131596,0.020718392945
29,0,upper,33,coarse,0.022000000000,3.360,93.714440000000,6.451556929377,0.021677231283
29,0,upper,33,coarse,0.023000000000,3.436,107.761000000000,6.589029569069,0.022639905599
29,0,upper,33,coarse,0.024000000000,3.510,120.502800000000,6.723229050674,0.023598533968
29,0,upper,33,coarse,0.025000000000,3.582,132.161800000000,6.854155374191,0.024551584550
29,0,upper,33,coarse,0.026000000000,3.653,141.989900000000,6.978535381532,0.025492589749
29,0,upper,33,coarse,0.027000000000,3.723,149.588000000000,7.106188546961,0.026456339960
29,0,upper,33,coarse,0.028000000000,3.791,154.885400000000,7.227295396214,0.027398676847
29,0,upper,33,coarse,0.029000000000,3.858,157.981700000000,7.345129087379,0.028337508019
29,0,upper,33,fine,0.029024000000,3.860,158.125600000000,7.348402245467,0.028364832668
29,0,upper,33,fine,0.029124000000,3.866,158.185400000000,7.361494877819,0.028459539198
29,0,upper,33,fine,0.029224000000,3.873,158.597800000000,7.371314352083,0.028549100486
29,0,upper,33,fine,0.029324000000,3.880,158.819600000000,7.384406984434,0.028651499100
29,0,upper,33,fine,0.029424000000,3.886,158.654900000000,7.384406984434,0.028695805542
29,0,upper,33,fine,0.029524000000,3.893,158.638800000000,7.407319091050,0.028836693221
29,0,upper,33,fine,0.029624000000,3.899,158.881500000000,7.417138565314,0.028919423266
29,0,upper,33,fine,0.029724000000,3.906,158.630200000000,7.430231197665,0.029022483058
29,0,upper,33,fine,0.029824000000,3.913,158.795700000000,7.443323830017,0.029125726147
29,0,upper,33,fine,0.029924000000,3.919,159.011800000000,7.453143304281,0.029208868609
29,0,upper,33,coarse,0.030000000000,3.924,158.866200000000,7.462962778545,0.029284665943
29,0,upper,33,fine,0.030024000000,3.926,158.748400000000,7.453143304281,0.029261040613
29,0,upper,33,fine,0.030124000000,3.932,158.615100000000,7.476055410896,0.029395849876
29,0,upper,33,fine,0.030224000000,3.939,158.780400000000,7.489148043248,0.029499754142
29,0,upper,33,fine,0.030324000000,3.945,158.499800000000,7.498967517512,0.029583426857
29,0,upper,33,fine,0.030424000000,3.952,158.161300000000,7.512060149863,0.029687661712
29,0,upper,33,fine,0.030524000000,3.958,158.253300000000,7.521879624127,0.029771599552
29,0,upper,33,fine,0.030624000000,3.965,158.086900000000,7.534972256479,0.029876164997
29,0,upper,33,fine,0.030724000000,3.971,157.753400000000,7.544791730743,0.029960367963
29,0,upper,33,fine,0.030824000000,3.978,157.488300000000,7.557884363094,0.030065263996
29,0,upper,33,fine,0.030924000000,3.984,157.237800000000,7.567703837358,0.030149732088
29,0,upper,33,coarse,0.031000000000,3.989,156.848200000000,7.577523311622,0.030226740490
29,0,upper,33,fine,0.031024000000,3.990,156.893300000000,7.577523311622,0.030234318013
29,0,upper,33,coarse,0.032000000000,4.053,152.742600000000,7.688810686611,0.031162749713
29,0,upper,33,coarse,0.033000000000,4.116,146.330700000000,7.800098061600,0.032105203622
29,0,upper,33,coarse,0.034000000000,4.177,137.669400000000,7.904839120414,0.033018513006
29,0,upper,33,coarse,0.035000000000,4.238,127.134700000000,8.012853337315,0.033958472444
29,0,upper,33,coarse,0.036000000000,4.299,114.919800000000,8.117594396129,0.034897538309
