mzi_id,arm_index,arm_name,port,scan_stage,target_power_w,voltage_v,optical_power_uW,current_mA,measured_power_w
5,1,lower,7,coarse,0.000000000000,0.000,145.208000000000,-0.017876307224,-0.000000000000
5,1,lower,7,coarse,0.001000000000,0.714,151.643200000000,1.397168724511,0.000997578469
5,1,lower,7,coarse,0.002000000000,1.010,156.865400000000,1.986337180337,0.002006200552
5,1,lower,7,coarse,0.003000000000,1.237,159.208200000000,2.434759838383,0.003011797920
5,1,lower,7,coarse,0.004000000000,1.428,158.564500000000,2.814446176582,0.004019029140
5,1,lower,7,coarse,0.005000000000,1.597,155.618300000000,3.145035143462,0.005022621124
5,1,lower,7,coarse,0.006000000000,1.749,149.769600000000,3.442892529463,0.006021619034
5,1,lower,7,coarse,0.007000000000,1.889,142.065300000000,3.714564650760,0.007016812625
5,1,lower,7,coarse,0.008000000000,2.020,132.050600000000,3.969870981618,0.008019139383
5,1,lower,7,coarse,0.009000000000,2.142,120.080400000000,4.205538363948,0.009008263176
5,1,lower,7,coarse,0.010000000000,2.258,106.830900000000,4.428113113927,0.009998679411
5,1,lower,7,coarse,0.011000000000,2.368,92.557970000000,4.637595231554,0.010981825508
5,1,lower,7,coarse,0.012000000000,2.473,77.640660000000,4.837257874917,0.011962538725
5,1,lower,7,coarse,0.013000000000,2.574,62.967620000000,5.030374202105,0.012948183196
5,1,lower,7,coarse,0.014000000000,2.672,48.935280000000,5.216944213116,0.013939674937
5,1,lower,7,coarse,0.015000000000,2.765,36.326120000000,5.390421591776,0.014904515701
5,1,lower,7,coarse,0.016000000000,2.856,25.147060000000,5.560625812348,0.015881147320
5,1,lower,7,coarse,0.017000000000,2.944,15.936070000000,5.724283716744,0.016852291262
5,1,lower,7,coarse,0.018000000000,3.029,8.812629000000,5.884668463052,0.017824660775
5,1,lower,7,coarse,0.019000000000,3.112,4.090811000000,6.038506893185,0.018791833452
5,1,lower,7,coarse,0.020000000000,3.193,1.806864000000,6.189072165229,0.019761707424
5,1,lower,7,coarse,0.021000000000,3.272,2.089813000000,6.333091121098,0.020721874148
5,1,lower,7,coarse,0.022000000000,3.349,4.933101000000,6.473836918878,0.021680879841
5,1,lower,7,coarse,0.023000000000,3.424,10.252650000000,6.611309558571,0.022637123929
5,1,lower,7,coarse,0.024000000000,3.498,17.899890000000,6.745509040176,0.023595790623
5,1,lower,7,coarse,0.025000000000,3.570,27.610320000000,6.876435363693,0.024548874248
5,1,lower,7,coarse,0.026000000000,3.641,39.056000000000,7.004088529122,0.025501886335
5,1,lower,7,coarse,0.027000000000,3.710,51.581390000000,7.128468536463,0.026446618270
5,1,lower,7,coarse,0.028000000000,3.778,51.533860000000,7.128468536463,0.026931354131
5,1,lower,7,fine,0.028264000000,3.796,68.706480000000,7.285580124683,0.027656062153
5,1,lower,7,fine,0.028364000000,3.803,69.992090000000,7.295399598947,0.027744404675
5,1,lower,7,fine,0.028464000000,3.809,71.091240000000,7.308492231298,0.027838046909
5,1,lower,7,fine,0.028564000000,3.816,72.810030000000,7.321584863650,0.027939167840
5,1,lower,7,fine,0.028664000000,3.823,74.161460000000,7.334677496002,0.028040472067
5,1,lower,7,fine,0.028764000000,3.829,75.438100000000,7.344496970265,0.028122078899
5,1,lower,7,fine,0.028864000000,3.836,76.878580000000,7.354316444529,0.028211157881
5,1,lower,7,fine,0.028964000000,3.843,78.191810000000,7.367409076881,0.028312953082
5,1,lower,7,coarse,0.029000000000,3.845,78.668750000000,7.370682234969,0.028340273193
5,1,lower,7,fine,0.029064000000,3.849,79.592940000000,7.380501709233,0.028407551079
5,1,lower,7,fine,0.029164000000,3.856,80.964640000000,7.390321183496,0.028497078484
5,1,lower,7,fine,0.029264000000,3.863,82.288450000000,7.403413815848,0.028599387571
5,1,lower,7,fine,0.029364000000,3.869,83.686670000000,7.413233290112,0.028681799599
5,1,lower,7,fine,0.029464000000,3.876,85.012300000000,7.426325922463,0.028784439275
5,1,lower,7,fine,0.029564000000,3.882,86.210160000000,7.436145396727,0.028867116430
5,1,lower,7,fine,0.029664000000,3.889,87.629600000000,7.449238029079,0.028970086695
5,1,lower,7,fine,0.029764000000,3.895,88.973970000000,7.462330661431,0.029065777926
5,1,lower,7,fine,0.029864000000,3.902,90.415640000000,7.472150135694,0.029156329829
5,1,lower,7,fine,0.029964000000,3.909,91.849030000000,7.485242768046,0.029259813980
5,1,lower,7,coarse,0.030000000000,3.911,92.213940000000,7.488515926134,0.029287585787
5,1,lower,7,fine,0.030064000000,3.915,93.111910000000,7.495062242310,0.029343168679
5,1,lower,7,fine,0.030164000000,3.922,94.499800000000,7.508154874662,0.029446983418
5,1,lower,7,fine,0.030264000000,3.928,95.559810000000,7.521247507013,0.029543460208
5,1,lower,7,coarse,0.031000000000,3.976,105.350000000000,7.603076459211,0.030229832002
5,1,lower,7,coarse,0.032000000000,4.039,117.343600000000,7.714363834201,0.031158315526
5,1,lower,7,coarse,0.033000000000,4.102,128.258100000000,7.828924367278,0.032114247755
5,1,lower,7,coarse,0.034000000000,4.163,137.408700000000,7.933665426091,0.033027849169
5,1,lower,7,coarse,0.035000000000,4.224,145.106000000000,8.041679642993,0.033968054812
5,1,lower,7,coarse,0.036000000000,4.284,150.787100000000,8.146420701806,0.034899266287
5,1,lower,7,fine,0.036968000000,4.341,153.952100000000,8.244615444444,0.035789875644
5,1,lower,7,coarse,0.037000000000,4.343,153.923700000000,8.251161760620,0.035834795526
5,1,lower,7,fine,0.037068000000,4.347,154.393900000000,8.257708076796,0.035896257010
5,1,lower,7,fine,0.037168000000,4.353,154.369600000000,8.267527551059,0.035988547430
5,1,lower,7,fine,0.037268000000,4.359,154.732700000000,8.277347025323,0.036080955683
5,1,lower,7,fine,0.037368000000,4.365,154.565200000000,8.287166499587,0.036173481771
5,1,lower,7,fine,0.037468000000,4.371,154.710900000000,8.296985973851,0.036266125692
5,1,lower,7,fine,0.037568000000,4.376,155.079100000000,8.306805448114,0.036350580641
5,1,lower,7,fine,0.037668000000,4.382,154.821400000000,8.316624922378,0.036443450410
5,1,lower,7,fine,0.037768000000,4.388,154.864900000000,8.326444396642,0.036536438012
5,1,lower,7,fine,0.037868000000,4.394,155.172700000000,8.339537028994,0.036643925705
5,1,lower,7,fine,0.037968000000,4.400,154.610900000000,8.349356503257,0.036737168614
5,1,lower,7,coarse,0.038000000000,4.402,154.977800000000,8.352629661345,0.036768275769
5,1,lower,7,fine,0.038068000000,4.406,154.936200000000,8.359175977521,0.036830529357
5,1,lower,7,fine,0.038168000000,4.411,155.000900000000,8.368995451785,0.036915638938
5,1,lower,7,fine,0.038268000000,4.417,154.788700000000,8.378814926049,0.037009225528
5,1,lower,7,fine,0.038368000000,4.423,154.593800000000,8.378814926049,0.037059498418
5,1,lower,7,fine,0.038468000000,4.429,154.260500000000,8.398453874576,0.037196752210
5,1,lower,7,fine,0.038568000000,4.434,154.405800000000,8.408273348840,0.037282284029
5,1,lower,7,fine,0.038668000000,4.440,153.929900000000,8.418092823104,0.037376332135
5,1,lower,7,fine,0.038768000000,4.446,153.783000000000,8.427912297368,0.037470498074
5,1,lower,7,fine,0.038868000000,4.452,153.385200000000,8.437731771631,0.037564781847
5,1,lower,7,fine,0.038968000000,4.457,153.398100000000,8.447551245895,0.037650735903
5,1,lower,7,coarse,0.039000000000,4.459,153.095600000000,8.450824403983,0.037682226017
5,1,lower,7,coarse,0.040000000000,4.516,148.861800000000,8.549019146621,0.038607370466
5,1,lower,7,coarse,0.041000000000,4.572,142.414500000000,8.647213889258,0.039535061902
5,1,lower,7,coarse,0.042000000000,4.627,133.943000000000,8.738862315720,0.040434715935
5,1,lower,7,coarse,0.043000000000,4.682,123.860200000000,8.833783900270,0.041359776221
5,1,lower,7,coarse,0.044000000000,4.736,112.252600000000,8.925432326732,0.042270847499
5,1,lower,7,coarse,0.045000000000,4.790,99.784160000000,9.017080753194,0.043191816808
5,1,lower,7,coarse,0.046000000000,4.843,87.034020000000,9.105456021567,0.044097723512
5,1,lower,7,coarse,0.047000000000,4.895,74.086410000000,9.197104448029,0.045019826273
5,1,lower,7,coarse,0.048000000000,4.947,61.213660000000,9.282206558315,0.045919075844
5,1,lower,7,coarse,0.049000000000,4.998,48.889270000000,9.367308668601,0.046817808726
5,1,lower,7,coarse,0.050000000000,5.049,37.159310000000,9.452410778887,0.047725222023
5,1,lower,7,coarse,0.051000000000,5.099,26.744700000000,9.537512889173,0.048631778222
5,1,lower,7,coarse,0.052000000000,5.149,17.678460000000,9.619341841371,0.049529991141
5,1,lower,7,coarse,0.053000000000,5.198,10.507890000000,9.701170793569,0.050426685785
5,1,lower,7,coarse,0.054000000000,5.247,5.323559000000,9.782999745767,0.051331399666
5,1,lower,7,fine,0.054376000000,5.265,4.004181000000,9.812458168559,0.051662592257
5,1,lower,7,fine,0.054476000000,5.270,3.674871000000,9.822277642822,0.051763403178
5,1,lower,7,fine,0.054576000000,5.275,3.381697000000,9.828823958998,0.051847046384
5,1,lower,7,fine,0.054676000000,5.280,3.129407000000,9.835370275174,0.051930755053
5,1,lower,7,fine,0.054776000000,5.285,2.882384000000,9.845189749438,0.052031827826
5,1,lower,7,fine,0.054876000000,5.289,2.708270000000,9.851736065614,0.052105832051
5,1,lower,7,fine,0.054976000000,5.294,2.528539000000,9.858282381789,0.052189746929
5,1,lower,7,coarse,0.055000000000,5.295,2.479204000000,9.861555539877,0.052216936584
5,1,lower,7,fine,0.055076000000,5.299,2.354608000000,9.868101856053,0.052291071735
5,1,lower,7,fine,0.055176000000,5.304,2.207676000000,9.877921330317,0.052392494736
5,1,lower,7,fine,0.055276000000,5.309,2.095745000000,9.884467646493,0.052476638735
5,1,lower,7,fine,0.055376000000,5.313,2.020458000000,9.891013962669,0.052550957184
5,1,lower,7,fine,0.055476000000,5.318,1.945933000000,9.900833436932,0.052652632218
5,1,lower,7,fine,0.055576000000,5.323,1.900900000000,9.907379753108,0.052736982426
5,1,lower,7,fine,0.055676000000,5.328,1.902095000000,9.907379753108,0.052786519325
5,1,lower,7,fine,0.055776000000,5.333,1.885307000000,9.923745543548,0.052923334984
5,1,lower,7,fine,0.055876000000,5.337,1.911143000000,9.930291859724,0.052997967655
5,1,lower,7,fine,0.055976000000,5.342,1.964512000000,9.940111333987,0.053100074746
5,1,lower,7,coarse,0.056000000000,5.343,1.983587000000,9.940111333987,0.053110014857
5,1,lower,7,fine,0.056076000000,5.347,2.041589000000,9.946657650163,0.053184778455
5,1,lower,7,fine,0.056176000000,5.352,2.150078000000,9.956477124427,0.053287065570
5,1,lower,7,fine,0.056276000000,5.356,2.250685000000,9.963023440603,0.053361953548
5,1,lower,7,fine,0.056376000000,5.361,2.390264000000,9.969569756779,0.053446863466
5,1,lower,7,coarse,0.057000000000,5.391,3.842873000000,10.018667128098,0.054010634488
5,1,lower,7,coarse,0.058000000000,5.438,7.909073000000,10.097222922208,0.054908698251
5,1,lower,7,coarse,0.059000000000,5.485,13.935350000000,10.172505558230,0.055796192987
5,1,lower,7,coarse,0.060000000000,5.531,21.661750000000,10.247788194252,0.056680516502
