mzi_id,arm_index,arm_name,port,scan_stage,target_power_w,voltage_v,optical_power_uW,current_mA,measured_power_w
8,0,upper,14,coarse,0.000000000000,0.000,125.533700000000,-0.032855679470,-0.000000000000
8,0,upper,14,coarse,0.001000000000,0.717,118.190000000000,1.392902945574,0.000998711412
8,0,upper,14,coarse,0.002000000000,1.014,108.342100000000,1.978798243312,0.002006501419
8,0,upper,14,coarse,0.003000000000,1.242,96.893670000000,2.427220901357,0.003014608359
8,0,upper,14,coarse,0.004000000000,1.434,84.814510000000,2.800360923380,0.004015717564
8,0,upper,14,coarse,0.005000000000,1.603,72.292030000000,3.130949890260,0.005018912674
8,0,upper,14,coarse,0.006000000000,1.756,59.976980000000,3.428807276261,0.006020985577
8,0,upper,14,coarse,0.007000000000,1.897,48.029680000000,3.700479397559,0.007019809417
8,0,upper,14,coarse,0.008000000000,2.028,36.728980000000,3.952512570329,0.008015695493
8,0,upper,14,coarse,0.009000000000,2.151,26.527110000000,4.184906794571,0.009001734515
8,0,upper,14,coarse,0.010000000000,2.267,17.423900000000,4.407481544550,0.009991760661
8,0,upper,14,coarse,0.011000000000,2.378,9.913650000000,4.616963662177,0.010979139589
8,0,upper,14,coarse,0.012000000000,2.484,4.327814000000,4.816626305540,0.011964499743
8,0,upper,14,coarse,0.013000000000,2.585,0.992078300000,5.006469474640,0.012941723592
8,0,upper,14,coarse,0.014000000000,2.683,0.135684100000,5.189766327563,0.013924143057
8,0,upper,14,coarse,0.015000000000,2.777,1.845752000000,5.366516864311,0.014902817332
8,0,upper,14,coarse,0.016000000000,2.868,6.051951000000,5.536721084883,0.015879316071
8,0,upper,14,coarse,0.017000000000,2.956,12.487840000000,5.697105831191,0.016840644837
8,0,upper,14,coarse,0.018000000000,3.042,20.951800000000,5.857490577499,0.017818486337
8,0,upper,14,coarse,0.019000000000,3.125,30.943020000000,6.011329007632,0.018785403149
8,0,upper,14,coarse,0.020000000000,3.207,42.257300000000,6.158621121588,0.019750697937
8,0,upper,14,coarse,0.021000000000,3.286,54.244800000000,6.302640077457,0.020710475295
8,0,upper,14,coarse,0.022000000000,3.363,66.670970000000,6.443385875237,0.021669106698
8,0,upper,14,coarse,0.023000000000,3.439,79.273730000000,6.580858514930,0.022631572433
8,0,upper,14,coarse,0.024000000000,3.513,91.414110000000,6.715057996535,0.023589998742
8,0,upper,14,coarse,0.025000000000,3.585,102.437100000000,6.842711161964,0.024531119516
8,0,upper,14,coarse,0.026000000000,3.656,112.699300000000,6.970364327393,0.025483651981
8,0,upper,14,coarse,0.027000000000,3.726,120.898700000000,7.094744334734,0.026435017391
8,0,upper,14,coarse,0.028000000000,3.794,127.445400000000,7.215851183987,0.027376939392
8,0,upper,14,coarse,0.029000000000,3.861,131.954700000000,7.333684875152,0.028315357303
8,0,upper,14,coarse,0.030000000000,3.927,134.317600000000,7.451518566317,0.029262113410
8,0,upper,14,fine,0.030104000000,3.934,134.474000000000,7.464611198669,0.029365780456
8,0,upper,14,fine,0.030204000000,3.941,134.625500000000,7.477703831021,0.029469630798
