x_power,dp,pow(uW),v_primary,v_secondary,p_primary,p_secondary,scan_type
0.0,0.0,78.40036,4.0,0.0,0.031246094236080654,0.0,phase_coarse
0.0013839635304817304,0.25,99.98348,4.088,0.84,0.032636045492078464,0.0013839635304817304,phase_coarse
0.0027682095025002938,0.5,119.4182,4.174,1.188,0.0340236298564379,0.0027682095025002938,phase_coarse
0.004152331906346494,0.75,136.2593,4.258,1.455,0.03540683195608071,0.004152331906346494,phase_coarse
0.0055358541219269215,1.0,149.7459,4.34,1.68,0.036783683287070046,0.0055358541219269215,phase_coarse
0.006917628730498196,1.25,159.6071,4.421,1.878,0.0381695276345567,0.006917628730498196,phase_coarse
0.008299169932521673,1.5,165.535,4.5,2.057,0.039545838017539574,0.008299169932521673,phase_coarse
0.009683986671812585,1.75,165.8559,4.578,2.222,0.04092864172948089,0.009683986671812585,phase_coarse
0.011063519400685248,2.0,160.4764,4.655,2.375,0.042317024822124225,0.011063519400685248,phase_coarse
0.012445788281945981,2.25,150.2641,4.73,2.519,0.04369160885840056,0.012445788281945981,phase_coarse
0.013825954542876953,2.5,136.552,4.804,2.655,0.04506939757221698,0.013825954542876953,phase_coarse
0.015202133278499726,2.75,120.4161,4.877,2.784,0.046449523884458416,0.015202133278499726,phase_coarse
0.016586504780090213,3.0,102.59020000000001,4.949,2.908,0.0478311324332952,0.016586504780090213,phase_coarse
0.01797177264128024,3.25,84.14596,5.02,3.027,0.04921337957418292,0.01797177264128024,phase_coarse
0.019350934665635807,3.5,65.52046,5.09,3.141,0.05059543337986257,0.019350934665635807,phase_coarse
0.020730033925205414,3.75,47.00747,5.159,3.251,0.05197647364036043,0.020730033925205414,phase_coarse
0.022103892325147124,4.0,30.25685,5.227,3.357,0.05335569186298815,0.022103892325147124,phase_coarse
0.02348109098854179,4.25,16.63036,5.294,3.46,0.0547322912723427,0.02348109098854179,phase_coarse
0.024871960606878997,4.5,16.61159,3.064,3.561,0.01833383326958574,0.024871960606878997,phase_coarse
0.026245416919910624,4.75,8.208146,3.178,3.658,0.01972347987616475,0.026245416919910624,phase_coarse
0.027626330474074475,5.0,4.870853,3.288,3.753,0.02111248593781192,0.027626330474074475,phase_coarse
0.02899738014984434,5.25,7.228257,3.394,3.845,0.0224956958489783,0.02899738014984434,phase_coarse
0.030370752122694834,5.5,14.79414,3.497,3.935,0.023881797976742402,0.030370752122694834,phase_coarse
0.0317443280810997,5.75,26.22836,3.597,4.023,0.025267171679934627,0.0317443280810997,phase_coarse
0.03311603678712218,6.0,40.09129,3.694,4.109,0.026648301772953416,0.03311603678712218,phase_coarse
0.034500304334535915,6.25,55.2987,3.789,4.194,0.028036575504266928,0.034500304334535915,phase_coarse
0.03587935063631737,6.5,71.16675000000001,3.881,4.277,0.029414606375313672,0.03587935063631737,phase_coarse
0.03725122213850343,6.75,87.80938,3.971,4.358,0.03079466824248577,0.03725122213850343,phase_coarse
0.03863141978182739,7.0,104.77919999999999,4.059,4.438,0.03217465199442227,0.03863141978182739,phase_coarse
0.04000128477226221,7.25,121.18549999999999,4.145,4.516,0.0335524953889036,0.04000128477226221,phase_coarse
0.04137699669478938,7.5,135.8136,4.229,4.593,0.034926183052851535,0.04137699669478938,phase_coarse
0.04275764938281156,7.75,146.6598,4.312,4.669,0.03631058617424155,0.04275764938281156,phase_coarse
0.0441423484381288,8.0,152.65640000000002,4.393,4.744,0.03768757225401227,0.0441423484381288,phase_coarse
0.04551131314616497,8.25,153.91140000000001,4.473,4.817,0.03907271161149773,0.04551131314616497,phase_coarse
0.046882001924415544,8.5,150.7834,4.551,4.889,0.040447289789131396,0.046882001924415544,phase_coarse
0.04825356744827004,8.75,144.14079999999998,4.628,4.96,0.04182755280303513,0.04825356744827004,phase_coarse
0.04962517416151533,9.0,133.9331,4.704,5.03,0.04321259842223787,0.04962517416151533,phase_coarse
0.05099599827633564,9.25,121.29379999999999,4.779,5.099,0.044601536133053905,0.05099599827633564,phase_coarse
0.02597348260052772,4.686238566306,3.8373039999999996,3.384,3.639,0.022363329582270698,0.02597348260052772,phase_fine
0.026245416919910624,4.736238566306,3.682532,3.404,3.658,0.022628452691863844,0.026245416919910624,phase_fine
0.026518767369776822,4.786238566306,3.737428,3.424,3.677,0.02289513810616879,0.026518767369776822,phase_fine
0.026793533950126305,4.836238566306,4.041743,3.444,3.696,0.023163385825185547,0.026793533950126305,phase_fine
0.02706971666095907,4.886238566306,4.574751,3.464,3.715,0.0234331958489141,0.02706971666095907,phase_fine
0.0273326697317506,4.936238566306,5.321025,3.484,3.733,0.023704568177354463,0.0273326697317506,phase_fine
0.02759689378945788,4.986238566306,6.291856999999999,3.504,3.751,0.023977502810506625,0.02759689378945788,phase_fine
0.027862388834080907,5.036238566306,7.453328999999999,3.524,3.769,0.024251999748370594,0.027862388834080907,phase_fine
0.02812915486561968,5.086238566306,8.851587,3.544,3.787,0.02452805899094637,0.02812915486561968,phase_fine
0.0283971918840742,5.136238566306,10.452770000000001,3.564,3.805,0.024805680538233947,0.0283971918840742,phase_fine
0.02866649988944447,5.186238566306,12.20135,3.583,3.823,0.02507086809289645,0.02866649988944447,phase_fine
