x_power,dp,pow(uW),v_primary,v_secondary,p_primary,p_secondary,scan_type
0.0,0.0,0.3822184,3.992,0.0,0.0311315581039676,0.0,phase_coarse
0.0013798814183229367,0.25,0.3830393,4.08,0.842,0.03251921985390409,0.0013798814183229367,phase_coarse
0.0027608391598785524,0.5,0.36501039999999996,4.166,1.191,0.0339045764399957,0.0027608391598785524,phase_coarse
0.004143126248211598,0.75,0.3401867,4.25,1.459,0.03528561182064246,0.004143126248211598,phase_coarse
0.005519525673291747,1.0,0.3081473,4.332,1.684,0.036660356838932824,0.005519525673291747,phase_coarse
0.006901098456694607,1.25,0.2723489,4.413,1.883,0.03804412911326324,0.006901098456694607,phase_coarse
0.008283541251824424,1.5,0.23492439999999998,4.492,2.063,0.0394184267734854,0.008283541251824424,phase_coarse
0.00966157559827067,1.75,0.19627760000000002,4.57,2.228,0.040799251173034505,0.00966157559827067,phase_coarse
0.01104335663951421,2.0,0.159438,4.647,2.382,0.04218568806048731,0.01104335663951421,phase_coarse
0.01241893276490643,2.25,0.12756,4.722,2.526,0.04355838382719015,0.01241893276490643,phase_coarse
0.013792204429706446,2.5,0.1020582,4.796,2.662,0.04493431659091924,0.013792204429706446,phase_coarse
0.015172194842787121,2.75,0.08561397,4.869,2.792,0.04631261898493973,0.015172194842787121,phase_coarse
0.016549795156537365,3.0,0.07878816,4.941,2.916,0.047692435363688855,0.016549795156537365,phase_coarse
0.017928129238567396,3.25,0.08420579,5.012,3.035,0.04907292180277595,0.017928129238567396,phase_coarse
0.019300248673071306,3.5,0.1001236,5.082,3.149,0.050453246098982434,0.019300248673071306,phase_coarse
0.02067218125941909,3.75,0.12431049999999999,5.151,3.259,0.05183258777026181,0.02067218125941909,phase_coarse
0.022051889453930624,4.0,0.1557476,5.219,3.366,0.0532101380557397,0.022051889453930624,phase_coarse
0.023422118997188726,4.25,0.18970240000000002,5.286,3.469,0.054585099915713774,0.023422118997188726,phase_coarse
0.024805844427056942,4.5,0.1893784,2.874,3.57,0.016135904676686005,0.024805844427056942,phase_coarse
0.02618642652596535,4.75,0.2229493,2.995,3.668,0.017523201116758945,0.02618642652596535,phase_coarse
0.027560431959045145,5.0,0.2590986,3.111,3.763,0.018906877668183927,0.027560431959045145,phase_coarse
0.028939540682389103,5.25,0.2971685,3.223,3.856,0.020292726543503413,0.028939540682389103,phase_coarse
0.03032158058618228,5.5,0.32903869999999996,3.331,3.947,0.0216754966576199,0.03032158058618228,phase_coarse
0.03170442627264874,5.75,0.35525989999999996,3.436,4.036,0.023063547159764133,0.03170442627264874,phase_coarse
0.033085999056051606,6.0,0.37529239999999997,3.537,4.123,0.02443936466530098,0.033085999056051606,phase_coarse
0.034464266962693,6.25,0.38502,3.636,4.208,0.025826618127742913,0.034464266962693,phase_coarse
0.03583724473091412,6.5,0.38559930000000003,3.732,4.291,0.027208403663403612,0.03583724473091412,phase_coarse
0.03722001451031715,6.75,0.374758,3.826,4.373,0.028596292022667228,0.03722001451031715,phase_coarse
0.0385942826986165,7.0,0.3561409,3.917,4.453,0.02997277372795599,0.0385942826986165,phase_coarse
0.039975820447990085,7.25,0.3338334,4.006,4.532,0.031350298617561015,0.039975820447990085,phase_coarse
0.04134576193367416,7.5,0.30627380000000004,4.093,4.609,0.03272678032284977,0.04134576193367416,phase_coarse
0.04272054395440284,7.75,0.2731136,4.178,4.685,0.03410017935987816,0.04272054395440284,phase_coarse
0.044099278981434564,8.0,0.2353561,4.262,4.76,0.035485153054348066,0.044099278981434564,phase_coarse
0.04548109116403745,8.25,0.1964571,4.344,4.834,0.03686374261708484,0.04548109116403745,phase_coarse
0.046846016944530555,8.5,0.16123279999999998,4.425,4.906,0.03825131255117327,0.046846016944530555,phase_coarse
0.04821174656136199,8.75,0.1309528,4.504,4.977,0.03962931410177671,0.04821174656136199,phase_coarse
0.04957745087583893,9.0,0.10655099999999999,4.582,5.047,0.04101379550701873,0.04957745087583893,phase_coarse
0.05094231242727837,9.25,0.08820172,4.658,5.116,0.04238564148874486,0.05094231242727837,phase_coarse
0.016154893524902146,2.922307438866,0.08023945,4.924,2.881,0.047364818836055325,0.016154893524902146,phase_fine
0.016425169382736953,2.972307438866,0.07908803,4.938,2.905,0.04763453863413711,0.016425169382736953,phase_fine
0.01669768741844526,3.022307438866,0.07927857,4.952,2.929,0.0479050242154623,0.01669768741844526,phase_fine
0.016972447632027068,3.072307438866,0.07945682,4.966,2.953,0.048176275580030875,0.016972447632027068,phase_fine
0.017237863491467668,3.122307438866,0.08027873,4.98,2.976,0.04844829272784284,0.017237863491467668,phase_fine
0.01750533857329556,3.172307438866,0.08173754999999999,4.994,2.999,0.04872107565889818,0.01750533857329556,phase_fine
0.017774872877510742,3.222307438866,0.08317166,5.008,3.022,0.04899462437319692,0.017774872877510742,phase_fine
0.018046466404113223,3.272307438866,0.08532790999999999,5.022,3.045,0.04926893887073905,0.018046466404113223,phase_fine
0.018320119153103002,3.322307438866,0.08786431,5.036,3.068,0.049544019151524545,0.018320119153103002,phase_fine
0.018595831124480072,3.372307438866,0.09097888999999999,5.05,3.091,0.04981986521555345,0.018595831124480072,phase_fine
0.018861482490450783,3.422307438866,0.09097734,5.064,3.113,0.050096477062825745,0.018861482490450783,phase_fine
