x_power,dp,pow(uW),v_primary,v_secondary,p_primary,p_secondary,scan_type
0.0,0.0,23.79286,3.928,0.0,0.030060554508893767,0.0,phase_coarse
0.0013958353461224601,0.25,36.96118,4.018,0.846,0.03145385599207591,0.0013958353461224601,phase_coarse
0.0027896892237411278,0.5,53.701820000000005,4.106,1.196,0.03284671326470046,0.0027896892237411278,phase_coarse
0.0041857059444412,0.75,72.66754999999999,4.192,1.465,0.03423706893050061,0.0041857059444412,phase_coarse
0.005576743640446209,1.0,92.6315,4.276,1.691,0.03562291235221559,0.005576743640446209,phase_coarse
0.006973912967333034,1.25,112.60459999999999,4.358,1.891,0.03700227965159076,0.006973912967333034,phase_coarse
0.008364763437967609,1.5,131.209,4.439,2.071,0.03839054869674532,0.008364763437967609,phase_coarse
0.00975945202869614,1.75,146.887,4.518,2.237,0.03976916590373156,0.00975945202869614,phase_coarse
0.011149428780935338,2.0,158.2478,4.596,2.391,0.04115419104284044,0.011149428780935338,phase_coarse
0.012542726833235523,2.25,163.9145,4.673,2.536,0.04254471231345372,0.012542726833235523,phase_coarse
0.013934499778872353,2.5,165.1611,4.749,2.673,0.04393982960470467,0.013934499778872353,phase_coarse
0.015322853911234429,2.75,160.8795,4.823,2.803,0.04531985932333243,0.015322853911234429,phase_coarse
0.01671997448151437,3.0,152.5171,4.896,2.928,0.04670214711229465,0.01671997448151437,phase_coarse
0.018106661137920994,3.25,139.47490000000002,4.968,3.047,0.04808583961973072,0.018106661137920994,phase_coarse
0.019499218089796527,3.5,123.27169999999998,5.039,3.162,0.049470095183531466,0.019499218089796527,phase_coarse
0.020892262607740915,3.75,113.65769999999999,5.109,3.273,0.05085408383133927,0.020892262607740915,phase_coarse
0.022280599187724508,4.0,83.99374,5.178,3.38,0.052236987280548014,0.022280599187724508,phase_coarse
0.02367280704229475,4.25,63.428430000000006,5.246,3.484,0.0536179989383031,0.02367280704229475,phase_coarse
0.02506523527672811,4.5,63.34449,2.957,3.585,0.017035570350449915,0.02506523527672811,phase_coarse
0.026454338310571937,4.75,44.69726,3.075,3.683,0.01842231777961548,0.026454338310571937,phase_coarse
0.027851414024773542,5.0,27.87678,3.189,3.779,0.019813585246033858,0.027851414024773542,phase_coarse
0.029239110918074816,5.25,14.35525,3.299,3.872,0.021204042223013798,0.029239110918074816,phase_coarse
0.0306296200924612,5.5,5.091567,3.405,3.963,0.0225885452198883,0.0306296200924612,phase_coarse
0.03202081185934396,5.75,0.8099687000000001,3.508,4.052,0.02397580504982864,0.03202081185934396,phase_coarse
0.03341060333647701,6.0,1.5028080000000001,3.608,4.139,0.0253622095796164,0.03341060333647701,phase_coarse
0.03479695844795681,6.25,3.8764550000000004,3.705,4.224,0.026744251883796803,0.03479695844795681,phase_coarse
0.036177887924222496,6.5,16.10547,3.8,4.307,0.028133335314973622,0.036177887924222496,phase_coarse
0.03756856677160083,6.75,29.21677,3.893,4.389,0.029527238820358844,0.03756856677160083,phase_coarse
0.03895060204771066,7.0,45.38838,3.983,4.469,0.030908266064449283,0.03895060204771066,phase_coarse
0.04033985915243224,7.25,63.89091,4.071,4.548,0.03228912185885081,0.04033985915243224,phase_coarse
0.04173541366049904,7.5,83.90455,4.158,4.626,0.0336839488546058,0.04173541366049904,phase_coarse
0.04311801061272018,7.75,103.5257,4.243,4.702,0.03507519488981307,0.04311801061272018,phase_coarse
0.044504502242699265,8.0,121.221,4.326,4.777,0.03646087270671491,0.044504502242699265,phase_coarse
0.04589401093151237,8.25,135.6708,4.408,4.851,0.03785621599982852,0.04589401093151237,phase_coarse
0.04728567076182123,8.5,146.1371,4.488,4.924,0.03924277639296982,0.04728567076182123,phase_coarse
0.048678627517873226,8.75,152.4404,4.567,4.996,0.040636477275995425,0.048678627517873226,phase_coarse
0.05007203868550138,9.0,154.4785,4.644,5.067,0.04201829747489703,0.05007203868550138,phase_coarse
0.05146507345212437,9.25,152.13320000000002,4.72,5.137,0.04340482669536761,0.05146507345212437,phase_coarse
0.030877444074463103,5.524125288593,0.8952124,3.64,3.979,0.02581408861421569,0.030877444074463103,phase_fine
0.031141851153598615,5.574125288593,0.8844915000000001,3.659,3.996,0.026084279685878835,0.031141851153598615,phase_fine
0.031407385485485294,5.624125288593,1.056386,3.678,4.013,0.02635587742430773,0.031407385485485294,phase_fine
0.03167404707012317,5.674125288593,1.415491,3.697,4.03,0.02662888182950238,0.03167404707012317,phase_fine
0.031941835907512185,5.724125288593,1.9527739999999998,3.716,4.047,0.026903292901462775,0.031941835907512185,phase_fine
0.0322107519976524,5.774125288593,2.668285,3.735,4.064,0.027179110640188915,0.0322107519976524,phase_fine
0.03248079534054379,5.824125288593,3.576162,3.754,4.081,0.027456335045680808,0.03248079534054379,phase_fine
0.032751965936186324,5.874125288593,3.565812,3.773,4.098,0.02773496611793845,0.032751965936186324,phase_fine
0.03302426378458005,5.924125288593,5.884342999999999,3.791,4.115,0.028000229959337635,0.03302426378458005,phase_fine
0.033297688885724944,5.974125288593,7.278785,3.809,4.132,0.028266756293900547,0.033297688885724944,phase_fine
0.03357224123962103,6.024125288593,8.850886000000001,3.827,4.149,0.028534545121627168,0.03357224123962103,phase_fine
