x_power,dp,pow(uW),v_primary,v_secondary,p_primary,p_secondary,scan_type
0.0,0.0,83.60414,4.269,0.0,0.03511235074644359,0.0,phase_coarse
0.0013882732044139924,0.25,100.6465,4.351,0.843,0.03647419898911263,0.0013882732044139924,phase_coarse
0.002775698577379948,0.5,117.1155,4.431,1.192,0.03782780107921726,0.002775698577379948,phase_coarse
0.004164141738789284,0.75,130.7705,4.51,1.46,0.03918868405963519,0.004164141738789284,phase_coarse
0.00555309281765597,1.0,140.2141,4.587,1.686,0.04053825748034445,0.00555309281765597,phase_coarse
0.0069413269514963195,1.25,145.3299,4.663,1.885,0.041892707305759454,0.0069413269514963195,phase_coarse
0.008330285844477734,1.5,146.0512,4.738,2.065,0.043251154973831266,0.008330285844477734,phase_coarse
0.009714702783273238,1.75,142.2879,4.812,2.23,0.044612733482537914,0.009714702783273238,phase_coarse
0.011102794309519793,2.0,134.4718,4.885,2.384,0.0459765873898844,0.011102794309519793,phase_coarse
0.012484579845180494,2.25,122.51840000000001,4.957,2.528,0.04734187281390272,0.012484579845180494,phase_coarse
0.013874400244310718,2.5,107.4808,5.027,2.665,0.048688384754138905,0.013874400244310718,phase_coarse
0.015261014902873597,2.75,89.6459,5.097,2.795,0.050053778071742175,0.015261014902873597,phase_coarse
0.01664516030118229,3.0,70.68497,5.166,2.919,0.051418144473617214,0.01664516030118229,phase_coarse
0.01802998357394367,3.25,52.202420000000004,5.234,3.038,0.052780686317903815,0.01802998357394367,phase_coarse
0.01940851062376261,3.5,35.7489,5.301,3.152,0.05414061752276875,0.01940851062376261,phase_coarse
0.020799550024790472,3.75,18.94087,3.416,3.263,0.022482433658545943,0.020799550024790472,phase_coarse
0.02218602988987429,4.0,9.210803,3.518,3.37,0.02384510651647142,0.02218602988987429,phase_coarse
0.023562933557358386,4.25,4.133901,3.617,3.473,0.025206039590339506,0.023562933557358386,phase_coarse
0.024939389866774284,4.5,3.65347,3.713,3.573,0.02656179955214324,0.024939389866774284,phase_coarse
0.02632622332054956,4.75,7.67701,3.807,3.671,0.027923724861658672,0.02632622332054956,phase_coarse
0.027706420637391704,5.0,15.903360000000001,3.898,3.766,0.029274619978783643,0.027706420637391704,phase_coarse
0.029091716664094158,5.25,28.126299999999997,3.987,3.859,0.03062669036531615,0.029091716664094158,phase_coarse
0.03047993126264769,5.5,43.69049,4.074,3.95,0.03197787833645742,0.03047993126264769,phase_coarse
0.03186893117973142,5.75,61.490809999999996,4.16,4.039,0.03334220042489579,0.03186893117973142,phase_coarse
0.03325663004671288,6.0,80.02976,4.244,4.126,0.034702306956836265,0.03325663004671288,phase_coarse
0.03464098837964792,6.25,97.79093999999999,4.326,4.211,0.03605625584774968,0.03464098837964792,phase_coarse
0.03602001357928079,6.5,113.6872,4.407,4.294,0.03741913100614695,0.03602001357928079,phase_coarse
0.03740885526054129,6.75,126.62289999999999,4.486,4.376,0.038772708049526504,0.03740885526054129,phase_coarse
0.03878914048617413,7.0,136.674,4.564,4.456,0.04013274522130524,0.03878914048617413,phase_coarse
0.04017671042026256,7.25,143.0565,4.64,4.535,0.041480459404345194,0.04017671042026256,phase_coarse
0.04155261778811878,7.5,145.7817,4.715,4.612,0.04283226005691532,0.04155261778811878,phase_coarse
0.04293337186063532,7.75,143.86870000000002,4.789,4.688,0.04418728017699364,0.04293337186063532,phase_coarse
0.04431808182873314,8.0,137.2433,4.862,4.763,0.045544664322585186,0.04431808182873314,phase_coarse
0.04570586860450528,8.25,126.2666,4.934,4.837,0.04690356861172188,0.04570586860450528,phase_coarse
0.04707668312308724,8.5,112.0413,5.005,4.909,0.048263160722462665,0.04707668312308724,phase_coarse
0.04844829272784284,8.75,95.37544,5.075,4.98,0.049622619892893426,0.04844829272784284,phase_coarse
0.04981986521555345,9.0,78.15901,5.144,5.05,0.050981136921126984,0.04981986521555345,phase_coarse
0.05119058010417262,9.25,61.31282,5.212,5.119,0.052337914165303145,0.05119058010417262,phase_coarse
0.02331932071658433,4.195104210162,17.859460000000002,3.507,3.455,0.02369622300258957,0.02331932071658433,phase_fine
0.02359007979192501,4.245104210162,5.753117,3.527,3.475,0.023967267101365364,0.02359007979192501,phase_fine
0.023862401690211383,4.295104210162,4.893292,3.547,3.495,0.02423985253706908,0.023862401690211383,phase_fine
0.02413628641144344,4.345104210162,4.192067,3.566,3.515,0.0245002363643171,0.02413628641144344,phase_fine
0.02441173395562119,4.395104210162,3.690408,3.585,3.535,0.024762011248142576,0.02441173395562119,phase_fine
0.024688744322744628,4.445104210162,3.345937,3.604,3.555,0.025025177188545508,0.024688744322744628,phase_fine
0.024953351736265336,4.495104210162,3.208882,3.623,3.574,0.025289734185525894,0.024953351736265336,phase_fine
0.025219369597494535,4.545104210162,3.229821,3.642,3.593,0.025555682239083725,0.025219369597494535,phase_fine
0.025486797906432216,4.595104210162,3.427408,3.661,3.612,0.025823021349219016,0.025486797906432216,phase_fine
0.025755636663078375,4.645104210162,3.786241,3.68,3.631,0.02609175151593176,0.025755636663078375,phase_fine
0.02602588586743303,4.695104210162,4.337484,3.699,3.65,0.02636187273922195,0.02602588586743303,phase_fine
