x_power,dp,pow(uW),v_primary,v_secondary,p_primary,p_secondary,scan_type
0.0,0.0,7.518465,4.119,0.0,0.03288829110938807,0.0,phase_coarse
0.0013747259534670681,0.25,16.97343,4.204,0.84,0.0342596671081654,0.0013747259534670681,phase_coarse
0.002749732463251171,0.5,31.19322,4.287,1.188,0.03562580537740702,0.002749732463251171,phase_coarse
0.004124616229646572,0.75,49.36144,4.369,1.455,0.037001711566386056,0.004124616229646572,phase_coarse
0.0054989038138682726,1.0,69.74758,4.449,1.68,0.038369181560346785,0.0054989038138682726,phase_coarse
0.006871455455878327,1.25,90.87858,4.528,1.878,0.03974390722479315,0.006871455455878327,phase_coarse
0.008243775249265277,1.5,110.388,4.606,2.057,0.0411249697278229,0.008243775249265277,phase_coarse
0.009610692385241565,1.75,127.34660000000001,4.682,2.221,0.04249330815362376,0.009610692385241565,phase_coarse
0.010980420929311462,2.0,133.7149,4.757,2.374,0.04386559523044765,0.010980420929311462,phase_coarse
0.012352902432242255,2.25,150.6917,4.831,2.518,0.045240958649526625,0.012352902432242255,phase_coarse
0.01372332652218147,2.5,156.0924,4.904,2.654,0.046618537732876233,0.01372332652218147,phase_coarse
0.015089816978758932,2.75,157.4599,4.976,2.783,0.0479974834332957,0.015089816978758932,phase_coarse
0.016464464999915714,3.0,154.3371,5.047,2.907,0.04937695833436772,0.016464464999915714,phase_coarse
0.017828233670556394,3.25,146.6817,5.117,3.025,0.050756136650458646,0.017828233670556394,phase_coarse
0.019197301738296608,3.5,134.8833,5.186,3.139,0.05213420422671834,0.019197301738296608,phase_coarse
0.020566338633112708,3.75,119.94619999999999,5.254,3.249,0.05351035853908026,0.020566338633112708,phase_coarse
0.021930200822525732,4.0,102.8935,5.321,3.355,0.05488380869426147,0.021930200822525732,phase_coarse
0.023310880804498748,4.25,103.1689,2.993,3.459,0.017364854859279164,0.023310880804498748,phase_coarse
0.02467820318848853,4.5,84.21363000000001,3.109,3.559,0.018736961658957677,0.02467820318848853,phase_coarse
0.02604173611389059,4.75,65.34977,3.221,3.656,0.02011125504594792,0.02604173611389059,phase_coarse
0.02741269209184751,5.0,47.350359999999995,3.329,3.751,0.021482524429209175,0.02741269209184751,phase_coarse
0.028773873409786658,5.25,31.49329,3.434,3.843,0.02285905674203723,0.028773873409786658,phase_coarse
0.03013737711057236,5.5,18.51161,3.536,3.933,0.02423718828760657,0.03013737711057236,phase_coarse
0.031501099021826864,5.75,8.866091,3.635,4.021,0.025613360046143854,0.031501099021826864,phase_coarse
0.0328629817305586,6.0,2.8904840000000003,3.731,4.107,0.026984117674927897,0.0328629817305586,phase_coarse
0.0342373472470906,6.25,0.9760523000000001,3.825,4.192,0.02836093881888135,0.0342373472470906,phase_coarse
0.03560654195483502,6.5,3.543734,3.917,4.275,0.029741636890692473,0.03560654195483502,phase_coarse
0.03696862533926574,6.75,10.692929999999999,4.006,4.356,0.03110853891472206,0.03696862533926574,phase_coarse
0.03833898708335672,7.0,22.23384,4.094,4.436,0.032490276003199044,0.03833898708335672,phase_coarse
0.03969910072864494,7.25,36.95599,4.18,4.514,0.033869617150259976,0.03969910072864494,phase_coarse
0.041065030072588334,7.5,53.658210000000004,4.264,4.591,0.03524456186113032,0.041065030072588334,phase_coarse
0.04243587499700309,7.75,70.89872,4.346,4.667,0.03661315616416977,0.04243587499700309,phase_coarse
0.04381074707355195,8.0,87.75072,4.427,4.742,0.03799065383203438,0.04381074707355195,phase_coarse
0.045170005411734764,8.25,103.6428,4.506,4.815,0.03935864139586412,0.045170005411734764,phase_coarse
0.046530984105667146,8.5,117.56389999999999,4.584,4.887,0.04073305109069007,0.046530984105667146,phase_coarse
0.047892841486398045,8.75,129.2077,4.661,4.958,0.042112975715393595,0.047892841486398045,phase_coarse
0.04925474757482285,9.0,137.977,4.736,5.028,0.04347915663084165,0.04925474757482285,phase_coarse
0.05061588408168359,9.25,143.31439999999998,4.81,5.097,0.044848495304029776,0.05061588408168359,phase_coarse
0.033023210560509185,6.003529985323,1.42825,4.021,4.117,0.031341939664074,0.033023210560509185,phase_fine
0.033296493844685734,6.053529985323,2.209661,4.038,4.134,0.031607515037716846,0.033296493844685734,phase_fine
0.03357090325074591,6.103529985323,3.176401,4.055,4.151,0.031874210843510546,0.03357090325074591,phase_fine
0.03383019963353364,6.153529985323,4.329569,4.072,4.167,0.03214202708145512,0.03383019963353364,phase_fine
0.034090493549893054,6.203529985323,5.668578,4.089,4.183,0.032410963751550566,0.034090493549893054,phase_fine
0.03435178499982414,6.253529985323,6.399208,4.106,4.199,0.03268102085379687,0.03435178499982414,phase_fine
0.03461407398332691,6.303529985323,8.934167,4.123,4.215,0.03295219838819406,0.03461407398332691,phase_fine
0.03487736050040135,6.353529985323,10.8459,4.14,4.231,0.0332244963547421,0.03487736050040135,phase_fine
0.035141644551047464,6.403529985323,12.93534,4.157,4.247,0.03349791475344103,0.035141644551047464,phase_fine
0.035406926135265256,6.453529985323,14.05217,4.174,4.263,0.033772453584290825,0.035406926135265256,phase_fine
0.03567320525305473,6.503529985323,17.66649,4.191,4.279,0.03404811284729147,0.03567320525305473,phase_fine
