v,pow(uW),current(mA)
0.000000000000,116.349200000000,-0.031134810330
0.100000000000,133.284400000000,0.171872290462
0.200000000000,132.626100000000,0.373013507488
0.300000000000,132.256300000000,0.572676150852
0.400000000000,131.363000000000,0.775611952303
0.500000000000,130.070800000000,0.978547753754
0.600000000000,128.662500000000,1.181483555205
0.700000000000,126.672700000000,1.384419356656
0.800000000000,124.084600000000,1.584082000020
0.900000000000,121.247000000000,1.787017801471
1.000000000000,117.136900000000,1.986680444834
1.100000000000,112.894900000000,2.189616246285
1.200000000000,107.805000000000,2.389278889648
1.300000000000,101.993400000000,2.588941533012
1.400000000000,95.566480000000,2.788604176375
1.500000000000,88.219960000000,2.988266819738
1.600000000000,79.950650000000,3.184656305013
1.700000000000,71.395960000000,3.384318948377
1.800000000000,61.866210000000,3.580708433652
1.900000000000,52.472890000000,3.777097918927
2.000000000000,43.266300000000,3.973487404203
2.100000000000,33.885230000000,4.166603731390
2.200000000000,24.903500000000,4.362993216665
2.300000000000,16.720630000000,4.556109543853
2.400000000000,9.669819000000,4.749225871040
2.500000000000,4.225002000000,4.939069040140
2.600000000000,0.876325700000,5.132185367327
2.700000000000,0.130258200000,5.322028536426
2.800000000000,2.372711000000,5.511871705526
2.900000000000,8.013321000000,5.701714874625
3.000000000000,16.513030000000,5.888284885637
3.100000000000,28.172640000000,6.074854896648
3.200000000000,42.136020000000,6.261424907660
3.300000000000,57.417940000000,6.447994918672
3.400000000000,74.114640000000,6.631291771595
3.500000000000,90.818920000000,6.814588624519
3.600000000000,107.518200000000,6.997885477442
3.700000000000,122.241700000000,7.181182330366
3.800000000000,134.308700000000,7.361206025202
3.900000000000,142.551400000000,7.541229720037
4.000000000000,143.604600000000,7.717980256785
4.100000000000,139.181200000000,7.898003951621
4.200000000000,128.298200000000,8.071481330281
4.300000000000,111.920100000000,8.248231867029
4.400000000000,91.367320000000,8.424982403776
4.500000000000,69.526500000000,8.598459782436
4.600000000000,47.148820000000,8.771937161096
4.700000000000,26.685730000000,8.942141381668
4.800000000000,10.619340000000,9.112345602240
4.900000000000,1.501682000000,9.282549822812
5.000000000000,0.895316900000,9.452754043384
