global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,heater_label,heater_role,heater_port,mzi_id,arm_index,voltage_before,voltage_after,gradient,accepted,line_search_trials,lr_used
5,2,optimized,,4,0.001457159018464395,0.0014506183548146814,MZI3_arm0,previous_layer_compensation,66,3,0,4.294,4.293925759368512,0.0014848126297510667,True,2,0.05
5,2,optimized,,4,0.0014506183548146814,0.0014490580549911347,MZI1_arm0,previous_layer_compensation,65,1,0,4.694,4.69392331354324,0.0030674582703848945,True,3,0.025
5,2,optimized,,5,0.001454317184512262,0.0014427453480815105,MZI5_arm1,current_layer,7,5,1,3.938,3.936136595381171,0.01863404618829449,True,1,0.1
5,2,optimized,,5,0.0014427453480815105,0.0014193814040125003,MZI5_arm0,current_layer,11,5,0,3.478,3.4795563143508645,-0.015563143508644047,True,1,0.1
5,2,optimized,,5,0.0014193814040125003,0.0013943421482102568,MZI6_arm1,current_layer,8,6,1,3.53,3.5301190066445005,-0.009520531560072067,True,4,0.0125
5,2,optimized,,5,0.0013943421482102568,0.0013943421482102568,MZI6_arm0,current_layer,12,6,0,3.198,3.198,0.007620078600082768,False,7,0.1
5,2,optimized,,5,0.0013943421482102568,0.0013943421482102568,MZI2_arm0,previous_layer_compensation,67,2,0,4.431,4.431,-0.006104653942079567,False,7,0.1
5,2,optimized,,5,0.0013943421482102568,0.0013914035274504909,MZI1_arm0,previous_layer_compensation,65,1,0,4.694,4.693765321158956,0.0023467884104358253,True,1,0.1
5,2,optimized,,5,0.0013914035274504909,0.0013888089931346499,MZI3_arm0,previous_layer_compensation,66,3,0,4.294,4.293966989432092,0.0013204227163161669,True,3,0.025
5,2,optimized,,6,0.0013923739414479254,0.0013912447545628504,MZI5_arm1,current_layer,7,5,1,3.936,3.935972276148382,0.008871632517726992,True,6,0.003125
5,2,optimized,,6,0.0013912447545628504,0.0013874112730941606,MZI5_arm0,current_layer,11,5,0,3.48,3.4812357364197783,-0.012357364197785702,True,1,0.1
5,2,optimized,,6,0.0013874112730941606,0.0013660679200391147,MZI6_arm1,current_layer,8,6,1,3.53,3.530790813121957,-0.007908131219570189,True,1,0.1
5,2,optimized,,6,0.0013660679200391147,0.0013660679200391147,MZI6_arm0,current_layer,12,6,0,3.198,3.198,0.00831953292691848,False,7,0.1
5,2,optimized,,6,0.0013660679200391147,0.0013660679200391147,MZI2_arm0,previous_layer_compensation,67,2,0,4.431,4.431,-0.004884338750555692,False,7,0.1
5,2,optimized,,6,0.0013660679200391147,0.0013660679200391147,MZI1_arm0,previous_layer_compensation,65,1,0,4.694,4.694,0.0018806464923047683,False,7,0.1
5,2,optimized,,6,0.0013660679200391147,0.0013660679200391147,MZI3_arm0,previous_layer_compensation,66,3,0,4.294,4.294,0.0015309285828263536,False,7,0.1
5,2,optimized,,7,0.0014093768508653393,0.00138341685009258,MZI5_arm0,current_layer,11,5,0,3.481,3.4819767583371726,-0.009767583371728006,True,1,0.1
5,2,optimized,,7,0.00138341685009258,0.0013705910615033927,MZI5_arm1,current_layer,7,5,1,3.936,3.9358176579420774,0.007293682316895276,True,3,0.025
5,2,optimized,,7,0.0013705910615033927,0.001354366824839108,MZI6_arm0,current_layer,12,6,0,3.198,3.191470016110392,0.06529983889607864,True,1,0.1
5,2,optimized,,7,0.001354366824839108,0.0013214608806597756,MZI6_arm1,current_layer,8,6,1,3.531,3.531289783728814,-0.0028978372881404853,True,1,0.1
5,2,optimized,,7,0.0013214608806597756,0.0013214608806597756,MZI2_arm0,previous_layer_compensation,67,2,0,4.431,4.431,-0.00636055649170077,False,7,0.1
5,2,optimized,,7,0.0013214608806597756,0.0013214608806597756,MZI1_arm0,previous_layer_compensation,65,1,0,4.694,4.694,0.0015426367244359626,False,7,0.1
5,2,optimized,,7,0.0013214608806597756,0.0013214608806597756,MZI3_arm0,previous_layer_compensation,66,3,0,4.294,4.294,0.0008911950605094136,False,7,0.1
5,3,optimized,,0,0.045212050078171355,0.045212050078171355,MZI9_arm0,current_layer,76,9,0,5.5,5.5,0.08444563004060032,False,7,0.1
5,3,optimized,,0,0.045212050078171355,0.045212050078171355,MZI9_arm1,current_layer,72,9,1,5.5,5.5,-0.038484088510914435,False,7,0.1
5,3,optimized,,0,0.045212050078171355,0.045212050078171355,MZI10_arm0,current_layer,75,10,0,5.5,5.5,0.20785001605041756,False,7,0.1
5,3,optimized,,0,0.045212050078171355,0.045212050078171355,MZI10_arm1,current_layer,71,10,1,4.221,4.221,-0.10670022986533965,False,7,0.1
