8.557791873522081483e-01,1.442207937409439311e-01,2.538840523846629431e-13,3.121417522221843281e-33
2.895123583944175100e-02,1.717905614987518814e-01,7.067569731229869090e-01,9.250125063432629302e-02
1.152695768030818912e-01,6.839886447581543516e-01,1.775090803173194620e-01,2.323271757241407096e-02
3.889725537167131800e-33,2.037362664471678883e-13,1.157339465592358840e-01,8.842660317930557401e-01
