7.742582545757604739e-01,1.489953361245374419e-01,1.131344680415886234e-02,4.412009453867742591e-03
1.745840733820274715e-01,8.062245804131522586e-01,7.489184970712837661e-04,3.363631907160905161e-03
5.016342421292965814e-03,1.152181983688554956e-02,8.872355226395827188e-01,8.921583547015522753e-02
2.338817426773105983e-03,6.753861658163418623e-03,8.351420397956151043e-02,8.814224036115383409e-01
