v,pow(uW),current(mA)
0.000000000000,33.789740000000,4.843387007164
0.100000000000,143.040000000000,0.153779041525
0.200000000000,143.119800000000,0.349340952448
0.300000000000,143.049600000000,0.549003595811
0.400000000000,143.200000000000,0.748666239174
0.500000000000,143.349700000000,0.945055724449
0.600000000000,143.296400000000,1.144718367813
0.700000000000,143.215100000000,1.344381011176
0.800000000000,142.925700000000,1.540770496451
0.900000000000,142.364600000000,1.740433139814
1.000000000000,141.280200000000,1.936822625090
1.100000000000,139.823500000000,2.136485268453
1.200000000000,137.785700000000,2.332874753728
1.300000000000,135.056300000000,2.529264239004
1.400000000000,131.472800000000,2.725653724279
1.500000000000,126.954200000000,2.918770051466
1.600000000000,121.681200000000,3.115159536742
1.700000000000,115.267400000000,3.311549022017
1.800000000000,107.713500000000,3.504665349204
1.900000000000,99.285760000000,3.697781676392
2.000000000000,89.805380000000,3.890898003579
2.100000000000,79.475520000000,4.084014330766
2.200000000000,68.393940000000,4.273857499866
2.300000000000,56.872020000000,4.463700668965
2.400000000000,45.248550000000,4.656816996153
2.500000000000,33.911540000000,4.846660165252
2.600000000000,23.455400000000,5.033230176264
2.700000000000,14.316250000000,5.223073345363
2.800000000000,7.053126000000,5.409643356375
2.900000000000,2.208030000000,5.596213367386
3.000000000000,0.159832900000,5.782783378398
3.100000000000,1.282565000000,5.966080231322
3.200000000000,5.859151000000,6.149377084245
3.300000000000,14.022030000000,6.332673937169
3.400000000000,25.731990000000,6.515970790092
3.500000000000,40.770400000000,6.695994484928
3.600000000000,40.723860000000,6.695994484928
3.700000000000,77.413500000000,7.056041874600
3.800000000000,96.400780000000,7.236065569435
3.900000000000,113.797500000000,7.412816106183
4.000000000000,128.115700000000,7.589566642931
4.100000000000,138.030500000000,7.766317179679
4.200000000000,142.717200000000,7.939794558338
4.300000000000,141.754800000000,8.113271936998
4.400000000000,134.994000000000,8.286749315658
4.500000000000,122.191200000000,8.460226694318
4.600000000000,103.990400000000,8.630430914890
4.700000000000,82.082000000000,8.800635135462
4.800000000000,58.840350000000,8.970839356034
4.900000000000,36.627140000000,9.137770418518
5.000000000000,18.230160000000,9.304701481002
