v,pow(uW),current(mA)
0.000000000000,160.502600000000,-0.028583176490
0.100000000000,159.782700000000,0.170765251859
0.200000000000,159.572300000000,0.370056257098
0.300000000000,158.972200000000,0.565422962096
0.400000000000,158.337700000000,0.765085605459
0.500000000000,157.337600000000,0.964748248822
0.600000000000,156.286500000000,1.161137734098
0.700000000000,154.367900000000,1.360800377461
0.800000000000,152.288500000000,1.560463020824
0.900000000000,149.670100000000,1.756852506099
1.000000000000,146.349100000000,1.956515149463
1.100000000000,142.338300000000,2.152904634738
1.200000000000,137.663400000000,2.349294120013
1.300000000000,131.978300000000,2.545683605289
1.400000000000,125.465200000000,2.742073090564
1.500000000000,117.802100000000,2.938462575839
1.600000000000,109.289200000000,3.134852061115
1.700000000000,99.736730000000,3.331241546390
1.800000000000,89.350290000000,3.524357873577
1.900000000000,78.337410000000,3.717474200765
2.000000000000,66.774740000000,3.910590527952
2.100000000000,55.025990000000,4.103706855139
2.200000000000,43.432400000000,4.296823182327
2.300000000000,32.511970000000,4.486666351426
2.400000000000,22.575200000000,4.676509520526
2.500000000000,14.122450000000,4.866352689625
2.600000000000,7.588237000000,5.056195858725
2.700000000000,3.422899000000,5.242765869736
2.800000000000,1.465271000000,5.429335880748
2.900000000000,3.874714000000,5.615905891759
3.000000000000,9.161371000000,5.802475902771
3.100000000000,18.199590000000,5.989045913782
3.200000000000,31.110350000000,6.172342766706
3.300000000000,47.263690000000,6.355639619630
3.400000000000,66.133640000000,6.538936472553
3.500000000000,86.310160000000,6.722233325477
3.600000000000,107.007300000000,6.902257020313
3.700000000000,126.105300000000,7.082280715148
3.800000000000,142.921500000000,7.259031251896
3.900000000000,155.788400000000,7.439054946732
4.000000000000,163.804800000000,7.615805483480
4.100000000000,165.948200000000,7.792556020227
4.200000000000,161.145200000000,7.966033398887
4.300000000000,149.590200000000,8.139510777547
4.400000000000,131.494300000000,8.316261314295
4.500000000000,108.979500000000,8.486465534867
4.600000000000,83.931540000000,8.659942913527
4.700000000000,58.555080000000,8.830147134099
4.800000000000,35.288330000000,9.000351354671
4.900000000000,16.639630000000,9.167282417155
5.000000000000,5.062989000000,9.334213479639
