v,pow(uW),current(mA)
0.000000000000,39.892810000000,4.852629606180
0.100000000000,149.420400000000,0.178772224185
0.200000000000,148.925000000000,0.365129867639
0.300000000000,148.990300000000,0.561519352914
0.400000000000,149.137800000000,0.761181996277
0.500000000000,149.471900000000,0.960844639641
0.600000000000,149.651300000000,1.157234124916
0.700000000000,149.945500000000,1.356896768279
0.800000000000,149.796000000000,1.553286253554
0.900000000000,149.672500000000,1.752948896918
1.000000000000,148.929200000000,1.949338382193
1.100000000000,147.868700000000,2.145727867468
1.200000000000,146.206400000000,2.342117352744
1.300000000000,143.897700000000,2.538506838019
1.400000000000,140.651300000000,2.734896323294
1.500000000000,140.599500000000,2.734896323294
1.600000000000,131.071000000000,3.124402135757
1.700000000000,124.548800000000,3.320791621032
1.800000000000,117.149300000000,3.513907948220
1.900000000000,108.213100000000,3.707024275407
2.000000000000,98.559100000000,3.900140602594
2.100000000000,87.667100000000,4.089983771694
2.200000000000,75.994710000000,4.283100098881
2.300000000000,63.888820000000,4.472943267981
2.400000000000,51.551800000000,4.662786437080
2.500000000000,39.273420000000,4.852629606180
2.600000000000,27.703690000000,5.039199617191
2.700000000000,17.419840000000,5.229042786291
2.800000000000,8.970344000000,5.415612797302
2.900000000000,3.037311000000,5.598909650226
3.000000000000,0.186175200000,5.785479661237
3.100000000000,0.860018100000,5.968776514161
3.200000000000,5.341365000000,6.152073367085
3.300000000000,13.627280000000,6.335370220008
3.400000000000,25.482260000000,6.518667072932
3.500000000000,40.472330000000,6.698690767768
3.600000000000,57.913220000000,6.878714462603
3.700000000000,77.111570000000,7.055464999351
3.800000000000,96.762870000000,7.235488694187
3.900000000000,115.765000000000,7.412239230935
4.000000000000,132.485700000000,7.588989767682
4.100000000000,144.951700000000,7.762467146342
4.200000000000,151.718500000000,7.939217683090
4.300000000000,151.901100000000,8.112695061750
4.400000000000,145.089700000000,8.282899282322
4.500000000000,131.323400000000,8.456376660982
4.600000000000,111.733000000000,8.626580881554
4.700000000000,88.159920000000,8.796785102126
4.800000000000,62.992630000000,8.963716164610
4.900000000000,38.781320000000,9.133920385182
5.000000000000,18.728380000000,9.300851447666
