v,pow(uW),current(mA)
0.000000000000,161.605900000000,-0.026973178944
0.100000000000,160.361900000000,0.171571325864
0.200000000000,160.016600000000,0.366756701169
0.300000000000,159.609000000000,0.563146186444
0.400000000000,159.355700000000,0.762808829808
0.500000000000,159.046400000000,0.959198315083
0.600000000000,158.562700000000,1.158860958446
0.700000000000,157.912400000000,1.355250443721
0.800000000000,156.831400000000,1.554913087085
0.900000000000,155.376700000000,1.751302572360
1.000000000000,153.521600000000,1.947692057635
1.100000000000,150.878800000000,2.144081542911
1.200000000000,147.450000000000,2.337197870098
1.300000000000,143.610400000000,2.533587355373
1.400000000000,138.245600000000,2.729976840649
1.500000000000,131.913100000000,2.923093167836
1.600000000000,132.042400000000,2.923093167836
1.700000000000,115.711900000000,3.312598980299
1.800000000000,105.537200000000,3.505715307486
1.900000000000,94.527080000000,3.695558476586
2.000000000000,82.228290000000,3.888674803773
2.100000000000,69.309450000000,4.081791130960
2.200000000000,56.182170000000,4.271634300060
2.300000000000,43.375800000000,4.458204311071
2.400000000000,31.441980000000,4.648047480171
2.500000000000,20.730830000000,4.837890649270
2.600000000000,11.879800000000,5.024460660282
2.700000000000,5.254589000000,5.211030671293
2.800000000000,1.191929000000,5.394327524217
2.900000000000,0.110619500000,5.580897535229
3.000000000000,2.448863000000,5.764194388152
3.100000000000,8.627295000000,5.950764399164
3.200000000000,19.013450000000,6.130788094000
3.300000000000,33.365820000000,6.314084946923
3.400000000000,51.273030000000,6.494108641759
3.500000000000,71.465170000000,6.674132336595
3.600000000000,92.499110000000,6.854156031430
3.700000000000,112.469700000000,7.030906568178
3.800000000000,130.591900000000,7.207657104926
3.900000000000,145.143800000000,7.384407641674
4.000000000000,156.131300000000,7.561158178421
4.100000000000,161.356200000000,7.734635557081
4.200000000000,159.761100000000,7.908112935741
4.300000000000,151.088300000000,8.081590314401
4.400000000000,134.859800000000,8.251794534973
4.500000000000,112.934400000000,8.421998755545
4.600000000000,88.071600000000,8.592202976117
4.700000000000,63.197350000000,8.762407196689
4.800000000000,40.074140000000,8.929338259173
4.900000000000,20.229920000000,9.096269321657
5.000000000000,6.122714000000,9.263200384141
