heater,power_w
5u,0.02999586212420778
5d,0.03848767867601097
6u,0.0339590232255173
6d,0.03431686977846397
7u,0.031790411353164405
7d,0.03678645932161453
8u,0.0351204264845646
8d,0.03840515725932747
