theta,value_rad
theta5u,0.21621912272980404
theta5d,0.927392399872853
theta6u,0.5167891350553013
theta6d,0.8381417376987637
theta7u,2.009593948429814
theta7d,0.8647919489913876
theta8u,-0.2897382106894626
theta8d,-1.1650412447069747
