theta,error_rad
theta5u,1.7609416157905056
theta5d,-1.676062711277262
theta6u,0.4305707069862983
theta6d,-0.3298884861413445
theta7u,-0.39891768363666014
theta7d,-0.5228045746106309
theta8u,0.014000888952725887
theta8d,-1.0252517418154925
