theta,error_rad
theta5u,0.7371860069551222
theta5d,-1.011520383736784
theta6u,0.8743403192879038
theta6d,-0.8946938185836513
theta7u,-1.1241692734852258
theta7d,-0.9253825742973247
theta8u,-2.835919352366753
theta8d,1.700498467896268
