theta,error_rad
theta5u,0.21496669722225814
theta5d,0.062222262096846226
theta6u,0.7578137129786375
theta6d,-0.5081672297717112
theta7u,0.17587190376695094
theta7d,-0.30149365979759324
theta8u,1.926502906672928
theta8d,-0.6623457175928142
