heater,P_current_w,delta_P_raw_w,delta_P_applied_w,P_next_w,R_ohm,port,V_next_v,clipped,warning
5u,0.023066429933910972,0.002804811412113477,0.0003973058891338574,0.02346373582304483,512.0640000350635,11,3.4662565429169185,False,
5d,0.04099897810030141,0.0009211595059827047,0.0001304836735111503,0.04112946177381256,509.8400242919656,7,4.57924074382163,False,
6u,0.05010763026115819,0.014119153472545236,0.0020000000000000018,0.052107630261158194,514.1361980539365,12,5.175946185198618,False,
6d,0.034881053457844195,0.0027594793442098516,0.0003908845313673609,0.035271937989211556,514.6538964400621,8,4.260615016771637,False,
7u,0.04115527561071507,0.0029305372479279087,0.00041511514888287887,0.041570390759597946,511.3774400151507,13,4.610657220730324,False,
7d,0.04283233212007333,0.001064354567963374,0.000150767476255996,0.04298309959632932,511.5557342129538,9,4.689163152711661,False,
8u,0.055,0.008260398959211409,0.0,0.055,514.1317715531885,14,5.317635511712454,True,
8d,0.050427604558175486,1.9824400434956666e-05,2.8081570858373706e-06,0.05043041271526132,513.6152391977142,10,5.089383900786852,False,
