theta,value_rad
theta5u,0.241875844507911
theta5d,0.361551971743836
theta6u,0.14326516704617998
theta6d,-0.31888254791978987
theta7u,0.6435424760379425
theta7d,-0.22364510739569265
theta8u,2.142804672637085
theta8d,-0.03764528532169242
