heater,power_w
5u,0.028966730871820313
5d,0.03898515060890688
6u,0.033741188464433684
6d,0.03416788635012012
7u,0.031296042547080745
7d,0.036234454715880826
8u,0.039120426484564604
8d,0.03891974848738354
