theta,error_rad
theta5u,0.13602016940149664
theta5d,0.3615129160205597
theta6u,0.8813400246136727
theta6d,-0.4562217448819359
theta7u,0.4472780426982954
theta7d,-0.042422244564829015
theta8u,2.755338104954296
theta8d,-0.6345192841166503
