theta,value_rad
theta5u,0.9111773817951012
theta5d,-0.3615129160205597
theta6u,0.1658575265829247
theta6d,0.4562217448819359
theta7u,0.599919508498302
theta7d,0.042422244564829
theta8u,0.3862545486354971
theta8d,0.6345192841166503
