heater,P_current_w,delta_P_raw_w,delta_P_applied_w,P_next_w,R_ohm,port,V_next_v,clipped,warning
5u,0.022187856604767024,-0.0006774235633324397,-0.0001217612058706137,0.02206609539889641,512.0640000350635,11,3.3614361625820304,False,
5d,0.04070469330593222,0.00014958656869041282,2.6886931561977134e-05,0.040731580237494194,509.8400242919656,7,4.557037399202928,False,
6u,0.040825541209162645,0.00785910695816642,0.0014126085835943422,0.04223814979275699,514.1361980539365,12,4.660060272923596,False,
6d,0.033807139350471464,0.0004421161422156161,7.946666978370098e-05,0.033886606020255165,514.6538964400621,8,4.176107496874762,False,
7u,0.03686874875727375,0.006211172505944413,0.0011164061823799448,0.037985154939653695,511.3774400151507,13,4.407351959126814,False,
7d,0.040079057800200824,0.0012014765212216502,0.00021595533129895733,0.04029501313149978,511.5557342129538,9,4.540170154036629,False,
8u,0.055,0.011127083679711396,0.0,0.055,514.1317715531885,14,5.317635511712454,True,
8d,0.04752821521765199,0.0026619223214656247,0.0004784582192581613,0.048006673436910154,513.6152391977142,10,4.965577414599954,False,
