theta,value_rad
theta5u,0.35738814782441297
theta5d,0.8439028344131141
theta6u,0.7929165110341216
theta6d,0.4043465972276721
theta7u,1.2748606967351033
theta7d,1.0760806408479424
theta8u,3.3555152719910364
theta8d,1.3571847740083927
